token,model,strict_unsafe_winner,safe_unsafe_tie_at_max
e8991ab64afb5db6,official_il,False,False
e8991ab64afb5db6,original_grpo_11970,False,False
66c135a6ec7f53c4,official_il,False,False
66c135a6ec7f53c4,original_grpo_11970,False,False
1fe597d0fb1454dc,official_il,False,False
1fe597d0fb1454dc,original_grpo_11970,False,False
fefa00cc3fe65b70,official_il,False,False
fefa00cc3fe65b70,original_grpo_11970,False,False
fddb21da30bb54c2,official_il,False,False
fddb21da30bb54c2,original_grpo_11970,False,False
aceba8d21dfe5d03,official_il,False,False
aceba8d21dfe5d03,original_grpo_11970,False,False
ac940ab1e16558e9,official_il,False,False
ac940ab1e16558e9,original_grpo_11970,False,False
4ac0a91fc4dd5ca9,official_il,False,False
4ac0a91fc4dd5ca9,original_grpo_11970,False,False
cdec4cc7781e5d4d,official_il,False,False
cdec4cc7781e5d4d,original_grpo_11970,False,False
01034b2411ce5ea0,official_il,False,False
01034b2411ce5ea0,original_grpo_11970,False,False
fb7f5f4fd1a25f13,official_il,False,False
fb7f5f4fd1a25f13,original_grpo_11970,False,False
dcea502e05ca5eb5,official_il,False,False
dcea502e05ca5eb5,original_grpo_11970,False,False
28b79e32839a543b,official_il,False,False
28b79e32839a543b,original_grpo_11970,False,False
2b07bad4bce156cd,official_il,False,False
2b07bad4bce156cd,original_grpo_11970,False,False
66d778b97714583a,official_il,False,False
66d778b97714583a,original_grpo_11970,False,False
a8c9f51e547a5fed,official_il,False,False
a8c9f51e547a5fed,original_grpo_11970,False,False
7a0635b7942859c6,official_il,False,False
7a0635b7942859c6,original_grpo_11970,False,False
84b13f58e18551a8,official_il,False,False
84b13f58e18551a8,original_grpo_11970,False,False
87ec42ef94f75f0c,official_il,True,False
87ec42ef94f75f0c,original_grpo_11970,False,True
feae0b42dda25c87,official_il,False,False
feae0b42dda25c87,original_grpo_11970,False,False
b663343f65cd5e92,official_il,False,False
b663343f65cd5e92,original_grpo_11970,False,False
71495dbc0a3255dc,official_il,False,False
71495dbc0a3255dc,original_grpo_11970,False,False
244f412a59375c65,official_il,False,False
244f412a59375c65,original_grpo_11970,False,False
5c1f98237d1852b9,official_il,False,False
5c1f98237d1852b9,original_grpo_11970,False,False
9eddebd4be385650,official_il,False,False
9eddebd4be385650,original_grpo_11970,False,False
b53636b863815077,official_il,False,False
b53636b863815077,original_grpo_11970,False,False
1ef92a1e554b567c,official_il,False,False
1ef92a1e554b567c,original_grpo_11970,False,False
019cfd828c3f5b7c,official_il,False,False
019cfd828c3f5b7c,original_grpo_11970,False,False
55a649760430531d,official_il,False,False
55a649760430531d,original_grpo_11970,False,False
377d9bb5bb125691,official_il,False,False
377d9bb5bb125691,original_grpo_11970,False,False
a40383b62c8b5f0a,official_il,False,False
a40383b62c8b5f0a,original_grpo_11970,False,False
6822dc0570565ef4,official_il,False,False
6822dc0570565ef4,original_grpo_11970,False,False
6b5978b04dc85323,official_il,False,False
6b5978b04dc85323,original_grpo_11970,False,False
28c5133d23575e81,official_il,False,False
28c5133d23575e81,original_grpo_11970,False,False
0726ca723042500c,official_il,False,False
0726ca723042500c,original_grpo_11970,False,False
e1b339d45b635f03,official_il,False,False
e1b339d45b635f03,original_grpo_11970,False,True
60e4b765d65a534a,official_il,False,False
60e4b765d65a534a,original_grpo_11970,False,False
cb8ed00b6b6e5650,official_il,False,False
cb8ed00b6b6e5650,original_grpo_11970,False,False
f11aede9f6665b09,official_il,False,False
f11aede9f6665b09,original_grpo_11970,False,False
8ae2f982585058f2,official_il,False,False
8ae2f982585058f2,original_grpo_11970,False,False
ee81b62009285462,official_il,False,True
ee81b62009285462,original_grpo_11970,False,True
8783e69e8b9d5d5c,official_il,False,False
8783e69e8b9d5d5c,original_grpo_11970,False,False
9566c9689988532d,official_il,False,False
9566c9689988532d,original_grpo_11970,False,False
a49f197b94e15a20,official_il,False,False
a49f197b94e15a20,original_grpo_11970,False,False
d4b1d28cb67b5618,official_il,False,False
d4b1d28cb67b5618,original_grpo_11970,False,False
9fd73df50f1d5a2b,official_il,False,False
9fd73df50f1d5a2b,original_grpo_11970,False,False
40bdcf910bed5013,official_il,False,False
40bdcf910bed5013,original_grpo_11970,False,False
c72fac839d7b5bdf,official_il,False,False
c72fac839d7b5bdf,original_grpo_11970,False,False
23cb188abddf5851,official_il,False,False
23cb188abddf5851,original_grpo_11970,False,False
a488a24ace4e5a0e,official_il,False,False
a488a24ace4e5a0e,original_grpo_11970,False,False
a2e11073e3025626,official_il,False,False
a2e11073e3025626,original_grpo_11970,False,False
56df5b5a7f8d5964,official_il,False,False
56df5b5a7f8d5964,original_grpo_11970,False,False
9f7eb558c5125bca,official_il,False,False
9f7eb558c5125bca,original_grpo_11970,False,False
b7520d4aabdb522f,official_il,False,False
b7520d4aabdb522f,original_grpo_11970,False,False
c97d721af0475e45,official_il,False,False
c97d721af0475e45,original_grpo_11970,False,False
2c87600ce5a15f76,official_il,False,False
2c87600ce5a15f76,original_grpo_11970,False,False
5d0d7322ddea55ce,official_il,False,False
5d0d7322ddea55ce,original_grpo_11970,False,False
fad3b25206405469,official_il,False,False
fad3b25206405469,original_grpo_11970,False,False
117be7ce4bae59d9,official_il,False,False
117be7ce4bae59d9,original_grpo_11970,False,False
36f37eab352d5150,official_il,False,False
36f37eab352d5150,original_grpo_11970,False,False
ada4bd96b21350f3,official_il,False,False
ada4bd96b21350f3,original_grpo_11970,False,False
116f3217b5875595,official_il,False,False
116f3217b5875595,original_grpo_11970,False,False
2ce54722e81a5726,official_il,False,False
2ce54722e81a5726,original_grpo_11970,False,False
f0e8b02b16cc5161,official_il,False,False
f0e8b02b16cc5161,original_grpo_11970,False,False
4db513bb187a5415,official_il,False,False
4db513bb187a5415,original_grpo_11970,False,False
f679ed3e8e975575,official_il,False,True
f679ed3e8e975575,original_grpo_11970,False,True
bc9f53029a6b5c52,official_il,False,False
bc9f53029a6b5c52,original_grpo_11970,False,False
8fcd3f59e5d35e62,official_il,False,False
8fcd3f59e5d35e62,original_grpo_11970,False,False
895b56e6e7d1506f,official_il,False,False
895b56e6e7d1506f,original_grpo_11970,False,False
f22f6cb0966f5ddf,official_il,False,False
f22f6cb0966f5ddf,original_grpo_11970,False,False
8d16e85f8f505b74,official_il,False,False
8d16e85f8f505b74,original_grpo_11970,False,False
3e58b4e75b4d5910,official_il,False,True
3e58b4e75b4d5910,original_grpo_11970,False,True
a68174740e5d53d2,official_il,False,False
a68174740e5d53d2,original_grpo_11970,False,False
9c83725ca24453f5,official_il,False,False
9c83725ca24453f5,original_grpo_11970,False,False
af80a080342354b5,official_il,False,False
af80a080342354b5,original_grpo_11970,False,False
7592a60634a65972,official_il,False,False
7592a60634a65972,original_grpo_11970,True,False
312f7d68b7845c0f,official_il,False,False
312f7d68b7845c0f,original_grpo_11970,False,False
2ad520fb925f5ace,official_il,False,False
2ad520fb925f5ace,original_grpo_11970,False,False
d69754f18e1b5816,official_il,False,False
d69754f18e1b5816,original_grpo_11970,False,False
1514fa6cda205491,official_il,False,False
1514fa6cda205491,original_grpo_11970,False,False
65c6face44dc5242,official_il,False,False
65c6face44dc5242,original_grpo_11970,False,False
116b808c2f825f23,official_il,False,False
116b808c2f825f23,original_grpo_11970,False,False
0502652852d456e7,official_il,False,False
0502652852d456e7,original_grpo_11970,False,False
d139b76f0b1e5791,official_il,False,False
d139b76f0b1e5791,original_grpo_11970,False,False
e6a85ef20b3054c4,official_il,False,True
e6a85ef20b3054c4,original_grpo_11970,False,True
d2b1e07b5d38547e,official_il,False,False
d2b1e07b5d38547e,original_grpo_11970,False,False
56faab1d1228542e,official_il,False,False
56faab1d1228542e,original_grpo_11970,False,False
a5aa2c07692a5f9b,official_il,False,False
a5aa2c07692a5f9b,original_grpo_11970,False,False
ccb3b418f0a45229,official_il,False,False
ccb3b418f0a45229,original_grpo_11970,False,False
9e326c77e25f526d,official_il,False,False
9e326c77e25f526d,original_grpo_11970,True,False
a11285de52f553a7,official_il,False,False
a11285de52f553a7,original_grpo_11970,False,False
b3b328a0d89255ea,official_il,False,False
b3b328a0d89255ea,original_grpo_11970,False,False
ab7c0c62ea5d56df,official_il,False,False
ab7c0c62ea5d56df,original_grpo_11970,False,False
822b5a4a2e075ace,official_il,False,False
822b5a4a2e075ace,original_grpo_11970,False,False
6ee8095e2d8b599c,official_il,False,False
6ee8095e2d8b599c,original_grpo_11970,False,False
e536a7424867539d,official_il,False,False
e536a7424867539d,original_grpo_11970,False,False
228bc7a51ce85114,official_il,False,False
228bc7a51ce85114,original_grpo_11970,False,False
b386322960ff5784,official_il,False,False
b386322960ff5784,original_grpo_11970,False,False
1779dc029c945352,official_il,False,False
1779dc029c945352,original_grpo_11970,False,False
e66f72e612d05320,official_il,False,False
e66f72e612d05320,original_grpo_11970,False,False
8a7b81e3d8ec589e,official_il,False,False
8a7b81e3d8ec589e,original_grpo_11970,False,False
79d01df5793f5d1a,official_il,False,False
79d01df5793f5d1a,original_grpo_11970,True,False
78273a4b69465c1f,official_il,False,False
78273a4b69465c1f,original_grpo_11970,False,False
e9c9a2873a275365,official_il,False,False
e9c9a2873a275365,original_grpo_11970,False,False
063ebdc4cd7e5bd9,official_il,False,False
063ebdc4cd7e5bd9,original_grpo_11970,False,False
40b18724a90f5919,official_il,False,False
40b18724a90f5919,original_grpo_11970,False,False
7f6ac29877365766,official_il,False,False
7f6ac29877365766,original_grpo_11970,False,False
2617f0cd70705817,official_il,False,False
2617f0cd70705817,original_grpo_11970,False,False
9356731128d95d59,official_il,False,False
9356731128d95d59,original_grpo_11970,False,False
d68f1142da63586f,official_il,False,False
d68f1142da63586f,original_grpo_11970,False,False
8c4982f5d16e51a8,official_il,False,False
8c4982f5d16e51a8,original_grpo_11970,False,False
75b56424b7eb5ac6,official_il,False,False
75b56424b7eb5ac6,original_grpo_11970,False,False
12264b570ba358e9,official_il,False,False
12264b570ba358e9,original_grpo_11970,False,False
2320cdddd8465622,official_il,False,False
2320cdddd8465622,original_grpo_11970,False,False
5fec23f5a5d052cd,official_il,False,False
5fec23f5a5d052cd,original_grpo_11970,False,False
a3d8003852145a71,official_il,False,False
a3d8003852145a71,original_grpo_11970,False,False
fadbd438f57e5612,official_il,False,False
fadbd438f57e5612,original_grpo_11970,False,False
23ba8f4aee055e34,official_il,False,False
23ba8f4aee055e34,original_grpo_11970,False,False
edf80e77e2e65098,official_il,False,False
edf80e77e2e65098,original_grpo_11970,False,False
ec646e4956125fcf,official_il,False,False
ec646e4956125fcf,original_grpo_11970,False,False
9069684898175278,official_il,True,False
9069684898175278,original_grpo_11970,False,True
c83e41bd3afa534c,official_il,False,False
c83e41bd3afa534c,original_grpo_11970,False,False
c3fa71763867515b,official_il,False,False
c3fa71763867515b,original_grpo_11970,False,False
43916f0a6f7f5717,official_il,False,False
43916f0a6f7f5717,original_grpo_11970,False,False
e8bd03529c905c16,official_il,False,False
e8bd03529c905c16,original_grpo_11970,False,False
130e725a1594571f,official_il,False,False
130e725a1594571f,original_grpo_11970,False,False
03d9c9a7f1655e53,official_il,False,False
03d9c9a7f1655e53,original_grpo_11970,False,False
3c84060e9d245ad7,official_il,False,False
3c84060e9d245ad7,original_grpo_11970,False,False
440da7a31b255ef9,official_il,False,True
440da7a31b255ef9,original_grpo_11970,False,True
8deb3aea4c075024,official_il,False,False
8deb3aea4c075024,original_grpo_11970,False,False
fa72914538895375,official_il,False,False
fa72914538895375,original_grpo_11970,False,False
095453a7aea65260,official_il,False,False
095453a7aea65260,original_grpo_11970,False,False
b5a136c8bff95db6,official_il,False,False
b5a136c8bff95db6,original_grpo_11970,False,False
16cf679d9cd35d85,official_il,False,False
16cf679d9cd35d85,original_grpo_11970,True,False
0424e5fd9a5c5e60,official_il,False,False
0424e5fd9a5c5e60,original_grpo_11970,False,False
97de4a69dec65c80,official_il,False,False
97de4a69dec65c80,original_grpo_11970,True,False
e5a8e75d4450516b,official_il,False,False
e5a8e75d4450516b,original_grpo_11970,False,False
4669e83db7965ed0,official_il,False,False
4669e83db7965ed0,original_grpo_11970,False,False
00bbc908bd5758e6,official_il,False,False
00bbc908bd5758e6,original_grpo_11970,False,False
97f64f5b130055b0,official_il,False,False
97f64f5b130055b0,original_grpo_11970,False,False
101da9987c395ba4,official_il,False,False
101da9987c395ba4,original_grpo_11970,False,False
e20db842c987530f,official_il,False,False
e20db842c987530f,original_grpo_11970,False,False
d14c834404a75404,official_il,False,False
d14c834404a75404,original_grpo_11970,False,False
b20465ed49f953d3,official_il,False,False
b20465ed49f953d3,original_grpo_11970,False,False
f6741cbf60265367,official_il,False,False
f6741cbf60265367,original_grpo_11970,False,False
4df92e2616c75be7,official_il,False,False
4df92e2616c75be7,original_grpo_11970,False,False
b3a6f577c20d5eb3,official_il,False,False
b3a6f577c20d5eb3,original_grpo_11970,False,False
d7c39e8608e25e88,official_il,False,False
d7c39e8608e25e88,original_grpo_11970,False,True
db42252e1f655f26,official_il,False,False
db42252e1f655f26,original_grpo_11970,False,False
b4375fa743295bd8,official_il,False,False
b4375fa743295bd8,original_grpo_11970,False,False
5b620dbb3b4d5892,official_il,False,False
5b620dbb3b4d5892,original_grpo_11970,False,False
9a78f0e3d0335345,official_il,False,False
9a78f0e3d0335345,original_grpo_11970,False,False
576835726a7c57d4,official_il,False,False
576835726a7c57d4,original_grpo_11970,False,False
23c842d3f001597a,official_il,False,False
23c842d3f001597a,original_grpo_11970,False,False
db4611f3cf8a5db7,official_il,False,False
db4611f3cf8a5db7,original_grpo_11970,False,False
bed1f99d06215f1b,official_il,False,False
bed1f99d06215f1b,original_grpo_11970,False,False
770e1697a0255dc8,official_il,False,False
770e1697a0255dc8,original_grpo_11970,False,False
339d5c1111125971,official_il,False,False
339d5c1111125971,original_grpo_11970,False,False
4a5cb683d82059f0,official_il,False,False
4a5cb683d82059f0,original_grpo_11970,False,False
6be7246860e057c8,official_il,False,False
6be7246860e057c8,original_grpo_11970,False,False
4c31e06f0fc858a0,official_il,False,False
4c31e06f0fc858a0,original_grpo_11970,False,False
ac2dfd95a1e55c5e,official_il,False,False
ac2dfd95a1e55c5e,original_grpo_11970,False,False
664b084487e05ba0,official_il,False,False
664b084487e05ba0,original_grpo_11970,False,False
b4206de96b755fb8,official_il,False,False
b4206de96b755fb8,original_grpo_11970,False,False
2fd40c15042e53d4,official_il,False,False
2fd40c15042e53d4,original_grpo_11970,False,False
fc2be4c9cc135538,official_il,False,False
fc2be4c9cc135538,original_grpo_11970,False,False
9ac1e7123b245486,official_il,True,False
9ac1e7123b245486,original_grpo_11970,False,True
bca73d6fa8f85d39,official_il,False,False
bca73d6fa8f85d39,original_grpo_11970,False,False
f57d194633ae5571,official_il,False,False
f57d194633ae5571,original_grpo_11970,False,False
99d1ae48071a5aec,official_il,False,False
99d1ae48071a5aec,original_grpo_11970,False,False
008a9f9434c75b99,official_il,False,False
008a9f9434c75b99,original_grpo_11970,False,False
dc89cd046c135fae,official_il,False,False
dc89cd046c135fae,original_grpo_11970,False,False
b5d3d18e7d115933,official_il,False,False
b5d3d18e7d115933,original_grpo_11970,False,False
7da1df98fb8e5af0,official_il,False,False
7da1df98fb8e5af0,original_grpo_11970,False,False
af816d6041dd5257,official_il,False,False
af816d6041dd5257,original_grpo_11970,False,False
ec765c8fe97a51bd,official_il,False,False
ec765c8fe97a51bd,original_grpo_11970,False,False
4c188096aeb950bc,official_il,False,False
4c188096aeb950bc,original_grpo_11970,False,False
392e034cb2a55053,official_il,False,False
392e034cb2a55053,original_grpo_11970,False,False
be6fe40f664154d7,official_il,False,False
be6fe40f664154d7,original_grpo_11970,False,False
a400f271c6cd51f6,official_il,False,False
a400f271c6cd51f6,original_grpo_11970,False,False
e93e621b5e14563f,official_il,False,False
e93e621b5e14563f,original_grpo_11970,False,False
2e976da85a8b5e5b,official_il,False,False
2e976da85a8b5e5b,original_grpo_11970,False,False
2f4462b637dc5044,official_il,False,False
2f4462b637dc5044,original_grpo_11970,False,False
