token,log,split,model,protocol,scope,tolerance_m,scenes,matched_scene,matched_groups,total_groups,high_score_groups,matched_high_score_groups,candidate_pairs,full_score_pairs
0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,132,0
0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,113,0
0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,237,0
0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,151,0
0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,314,0
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,193,193
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,396,396
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,212,212
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,434,434
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,235,235
0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,488,488
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,within_group,0.25,1,False,0,2,2,0,0,0
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,False,0,2,2,0,0,0
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,within_group,0.5,1,False,0,2,2,0,0,0
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,False,0,2,2,0,0,0
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,within_group,1.0,1,False,0,2,2,0,0,0
0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,False,0,2,2,0,0,0
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,30,30
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,43,42
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,53,53
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,80,79
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,85,85
1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,153,152
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,37,37
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,73,73
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,69,69
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,133,133
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,115,115
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,243,243
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,30,13
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,71,32
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,51,30
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,111,66
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,82,61
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,175,130
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,19,19
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,47,47
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,40,40
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,86,86
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,69,69
11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,142,142
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,41,15
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,92,32
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,71,21
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,155,45
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,84,27
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,181,55
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,75,65
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,146,129
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,123,98
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,261,207
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,176,127
123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,357,261
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,0.25,1,False,0,2,0,0,0,0
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,0.5,1,False,0,2,0,0,0,0
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,1.0,1,False,0,2,0,0,0,0
1295232b65bf5f8d,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,103,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,224,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,116,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,250,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,116,0
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,251,0
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,38,1
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,84,3
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,74,1
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,156,3
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,125,1
13014abb5b115ee2,2021.08.17.17.17.01_veh-45_01443_01678,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,261,3
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,76,76
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,147,147
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,124,124
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,263,263
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,180,178
1361ba1955125852,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,371,368
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,21,17
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,43,39
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,43,36
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,87,75
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,79,63
1381f484e75c565a,2021.10.06.13.21.47_veh-28_01198_01616,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,158,129
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,236,236
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,487,487
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,240,240
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,240,240
14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,within_group,0.25,1,False,0,2,2,0,0,0
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,False,0,2,2,0,0,0
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,within_group,0.5,1,False,0,2,2,0,0,0
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,False,0,2,2,0,0,0
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,within_group,1.0,1,False,0,2,2,0,0,0
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,False,0,2,2,0,0,0
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,37,37
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,73,73
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,64,64
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,148,148
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,129,129
1526e5b224665c7e,2021.10.11.07.12.18_veh-50_00866_01534,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,266,266
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,23,23
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,47,47
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,48,48
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,96,96
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,94,94
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,187,187
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,77,0
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,162,0
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,77,0
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,162,0
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,77,0
165b4475bd6b5188,2021.06.14.14.25.15_veh-26_03964_04278,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,162,0
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,42,42
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,72,72
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,78,78
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,135,135
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,150,150
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,281,281
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,34,34
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,57,57
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,71,71
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,114,114
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,124,124
172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,202,202
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,57,57
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,108,108
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,103,103
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,195,195
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,173,173
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,343,343
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,36,36
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,76,76
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,75,75
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,153,153
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,136,136
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,286,286
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,0.25,1,False,0,2,0,0,0,0
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,0.5,1,False,0,2,0,0,0,0
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,within_group,1.0,1,False,0,2,0,0,0,0
1819e1b106b354ad,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,43,7
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,87,15
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,63,7
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,136,15
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,78,7
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,165,15
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,33,32
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,60,58
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,54,53
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,110,107
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,104,102
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,214,208
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,62,1
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,126,3
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,within_group,0.5,1,True,2,2,2,2,126,1
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,merged_two_groups,0.5,1,True,2,2,2,2,234,3
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,within_group,1.0,1,True,2,2,2,2,155,1
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,a5_grpo_300,deployment,merged_two_groups,1.0,1,True,2,2,2,2,311,3
1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,a5_grpo_300,deployment,within_group,0.25,1,True,2,2,2,2,41,13
1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,a5_grpo_300,deployment,merged_two_groups,0.25,1,True,2,2,2,2,86,29
