pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key
primary:063ebdc4cd7e5bd9:44:46,primary,0.25,063ebdc4cd7e5bd9,IL-native,1.0,1.0,boundary,44,46,0.091907092703579,95.86548802781238,95.7735809351088,89.84375,98.4375,1.5666879642835343,1.9942008303258487,primary:063ebdc4cd7e5bd9:44:46
primary:064bbfac76a95dae:35:38,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,35,38,0.0,100.0,100.0,60.15625,96.09375,1.0373304636529777,1.4611945642280693,primary:064bbfac76a95dae:35:38
primary:064bbfac76a95dae:36:40,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,36,40,0.0,100.0,100.0,86.71875,98.4375,1.282433951907168,1.6666922514570235,primary:064bbfac76a95dae:36:40
primary:064bbfac76a95dae:37:47,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,37,47,0.0,100.0,100.0,60.9375,96.09375,1.0675002152065032,1.4021164233131949,primary:064bbfac76a95dae:37:47
primary:064bbfac76a95dae:39:49,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,39,49,0.0,100.0,100.0,69.53125,96.09375,1.1075740644572805,1.425614979462535,primary:064bbfac76a95dae:39:49
primary:064bbfac76a95dae:42:50,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,42,50,0.0,100.0,100.0,78.90625,96.875,1.2092161546980393,1.476273360381201,primary:064bbfac76a95dae:42:50
primary:064bbfac76a95dae:43:60,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,43,60,0.0,100.0,100.0,63.28125,100.0,1.0783450509272452,1.9126345283157493,primary:064bbfac76a95dae:43:60
primary:064bbfac76a95dae:44:63,primary,0.25,064bbfac76a95dae,IL-native,1.0,1.0,boundary,44,63,0.0,100.0,100.0,73.4375,95.3125,1.1506082281960173,1.3747669917665795,primary:064bbfac76a95dae:44:63
primary:06f781885ea25f20:40:58,primary,0.25,06f781885ea25f20,IL-native,1.0,1.0,boundary,40,58,0.02275971366175611,96.24779345687664,96.27055317053839,66.40625,96.09375,1.0909956003992245,1.7551574084967045,primary:06f781885ea25f20:40:58
primary:071d2ff38b4855ed:59:32,primary,0.25,071d2ff38b4855ed,IL-native,1.0,1.0,boundary,59,32,0.12522176705229526,84.59296793148101,84.71818969853331,67.1875,95.3125,1.1018537820012702,1.592696481623858,primary:071d2ff38b4855ed:59:32
primary:071d2ff38b4855ed:63:33,primary,0.25,071d2ff38b4855ed,IL-native,1.0,1.0,boundary,63,33,0.03467769196713277,84.64584442759482,84.68052211956196,74.21875,98.4375,1.1722140526477542,1.7014943062645964,primary:071d2ff38b4855ed:63:33
primary:0726ca723042500c:136:128,primary,0.25,0726ca723042500c,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,128,0.17654570705180106,99.80851150723144,99.63196580017964,88.28125,98.4375,1.3676061334491734,1.7554977446440772,primary:0726ca723042500c:136:128
primary:0726ca723042500c:140:132,primary,0.25,0726ca723042500c,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,132,0.01726857995227249,99.60650742229268,99.62377600224495,51.5625,97.65625,1.0056021874576868,1.6663181458892302,primary:0726ca723042500c:140:132
primary:0726ca723042500c:137:129,primary,0.25,0726ca723042500c,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,129,0.11434599149102098,99.71686813741802,99.602522145927,94.53125,99.21875,1.5436033406003093,2.036830058485776,primary:0726ca723042500c:137:129
primary:0726ca723042500c:141:133,primary,0.25,0726ca723042500c,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,133,0.023191940391484422,99.56267851201282,99.58587045240431,74.21875,98.4375,1.1401335107795207,1.7896651284363558,primary:0726ca723042500c:141:133
primary:0726ca723042500c:142:134,primary,0.25,0726ca723042500c,Bridge-0.6_mts_8692,1.0,1.0,boundary,142,134,0.029214836769540398,99.51904982819482,99.54826466496436,87.5,99.21875,1.3511871934735311,2.0032233385816975,primary:0726ca723042500c:142:134
primary:076f5a91273050e6:156:144,primary,0.25,076f5a91273050e6,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,144,0.0,100.0,100.0,89.84375,99.21875,1.3183941604085883,1.815312006749965,primary:076f5a91273050e6:156:144
primary:076f5a91273050e6:32:33,primary,0.25,076f5a91273050e6,IL-native,1.0,1.0,boundary,32,33,0.0,100.0,100.0,70.3125,99.21875,1.1119339563847732,1.593286907819331,primary:076f5a91273050e6:32:33
primary:076f5a91273050e6:35:47,primary,0.25,076f5a91273050e6,IL-native,1.0,1.0,boundary,35,47,0.0,100.0,100.0,62.5,99.21875,1.080778078267209,1.6557130221943768,primary:076f5a91273050e6:35:47
primary:076f5a91273050e6:37:52,primary,0.25,076f5a91273050e6,IL-native,1.0,1.0,boundary,37,52,0.0,100.0,100.0,83.59375,98.4375,1.1902599466968917,1.517402479441241,primary:076f5a91273050e6:37:52
primary:076f5a91273050e6:65:64,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,65,64,0.0,100.0,100.0,80.46875,99.21875,1.1766698892769158,1.554574769762615,primary:076f5a91273050e6:65:64
primary:076f5a91273050e6:67:66,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,67,66,0.0,100.0,100.0,77.34375,98.4375,1.1648024939050106,1.5005551009057654,primary:076f5a91273050e6:67:66
primary:076f5a91273050e6:69:68,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,69,68,0.0,100.0,100.0,94.53125,97.65625,1.4016375906673737,1.4609046158608767,primary:076f5a91273050e6:69:68
primary:076f5a91273050e6:71:70,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,71,70,0.0,100.0,100.0,89.84375,99.21875,1.3198230436759142,1.578657499428591,primary:076f5a91273050e6:71:70
primary:076f5a91273050e6:72:73,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,72,73,0.0,100.0,100.0,92.96875,95.3125,1.3709501119041392,1.4314554841773077,primary:076f5a91273050e6:72:73
primary:076f5a91273050e6:74:75,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,74,75,0.0,100.0,100.0,78.90625,99.21875,1.1696296398341073,1.5930576886089924,primary:076f5a91273050e6:74:75
primary:076f5a91273050e6:77:76,primary,0.25,076f5a91273050e6,mts_8692,1.0,1.0,boundary,77,76,0.0,100.0,100.0,73.4375,95.3125,1.1359815558460589,1.406752238020538,primary:076f5a91273050e6:77:76
primary:07bd6c8c7de152a6:129:133,primary,0.25,07bd6c8c7de152a6,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,133,0.0,100.0,100.0,92.96875,96.875,1.320617722859987,1.5199479924186359,primary:07bd6c8c7de152a6:129:133
primary:07bd6c8c7de152a6:141:137,primary,0.25,07bd6c8c7de152a6,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,137,0.0,100.0,100.0,85.9375,95.3125,1.2555830041121705,1.419782132337048,primary:07bd6c8c7de152a6:141:137
primary:07bd6c8c7de152a6:145:149,primary,0.25,07bd6c8c7de152a6,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,149,0.0,100.0,100.0,92.96875,95.3125,1.3500275862925377,1.4329784895260846,primary:07bd6c8c7de152a6:145:149
primary:07bd6c8c7de152a6:154:146,primary,0.25,07bd6c8c7de152a6,Bridge-0.6_mts_8751,1.0,1.0,boundary,154,146,0.0,100.0,100.0,93.75,96.875,1.3975039225204335,1.5015481715989933,primary:07bd6c8c7de152a6:154:146
primary:07bd6c8c7de152a6:158:150,primary,0.25,07bd6c8c7de152a6,Bridge-0.6_mts_8751,1.0,1.0,boundary,158,150,0.0,100.0,100.0,92.96875,99.21875,1.3290282300583849,1.7141047844842816,primary:07bd6c8c7de152a6:158:150
primary:07bd6c8c7de152a6:35:47,primary,0.25,07bd6c8c7de152a6,IL-native,1.0,1.0,boundary,35,47,0.0,100.0,100.0,92.96875,99.21875,1.3558735219028601,1.760895257968832,primary:07bd6c8c7de152a6:35:47
primary:07bd6c8c7de152a6:37:63,primary,0.25,07bd6c8c7de152a6,IL-native,1.0,1.0,boundary,37,63,0.0,100.0,100.0,79.6875,98.4375,1.1435046760898726,1.6740597711143783,primary:07bd6c8c7de152a6:37:63
primary:0827c1c05e0e5596:176:188,primary,0.25,0827c1c05e0e5596,Bridge-0.2_apr_9145,1.0,1.0,boundary,176,188,0.0,58.333333333333336,58.333333333333336,91.40625,98.4375,1.427023908275296,2.19299347758947,primary:0827c1c05e0e5596:176:188
primary:089107cd2d6354e0:22:0,primary,0.25,089107cd2d6354e0,GT,1.0,1.0,boundary,22,0,0.0,100.0,100.0,94.53125,100.0,1.796184282035582,6.037121045650114,primary:089107cd2d6354e0:22:0
primary:089107cd2d6354e0:32:36,primary,0.25,089107cd2d6354e0,IL-native,1.0,1.0,boundary,32,36,0.0,100.0,100.0,80.46875,97.65625,1.352332197422,2.27409372022327,primary:089107cd2d6354e0:32:36
primary:089107cd2d6354e0:37:61,primary,0.25,089107cd2d6354e0,IL-native,1.0,1.0,boundary,37,61,0.0,100.0,100.0,58.59375,96.875,1.0432286676006421,2.177579371934049,primary:089107cd2d6354e0:37:61
primary:095453a7aea65260:37:33,primary,0.25,095453a7aea65260,IL-native,1.0,1.0,boundary,37,33,0.04211525281920103,82.12862993605167,82.08651468323247,89.0625,98.4375,1.3517932072513121,1.7302144393990466,primary:095453a7aea65260:37:33
primary:095453a7aea65260:49:43,primary,0.25,095453a7aea65260,IL-native,1.0,1.0,boundary,49,43,0.010368530098901374,82.95334459415056,82.96371312424947,55.46875,96.875,1.016149544063974,1.6334442188766378,primary:095453a7aea65260:49:43
primary:095770e79ccf5d82:168:160,primary,0.25,095770e79ccf5d82,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,160,0.0,100.0,100.0,84.375,99.21875,1.3217357034880364,2.081342723447358,primary:095770e79ccf5d82:168:160
primary:095770e79ccf5d82:156:144,primary,0.25,095770e79ccf5d82,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,144,0.0,100.0,100.0,92.96875,97.65625,1.490353212338583,1.5759888721764388,primary:095770e79ccf5d82:156:144
primary:095eafbb5c8f5b02:140:136,primary,0.25,095eafbb5c8f5b02,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,136,0.09307035839775324,92.16839623639036,92.26146659478812,92.96875,98.4375,1.40989293620062,1.6703488185448416,primary:095eafbb5c8f5b02:140:136
primary:095eafbb5c8f5b02:50:32,primary,0.25,095eafbb5c8f5b02,IL-native,1.0,1.0,boundary,50,32,0.08855166821076921,91.29157235338839,91.20302068517762,88.28125,97.65625,1.3010784948391998,1.622724033549705,primary:095eafbb5c8f5b02:50:32
primary:095f95bdbf1054d0:32:51,primary,0.25,095f95bdbf1054d0,IL-native,1.0,1.0,boundary,32,51,0.0,100.0,100.0,93.75,96.09375,1.4944180451279727,1.6743727696270094,primary:095f95bdbf1054d0:32:51
primary:095f95bdbf1054d0:34:52,primary,0.25,095f95bdbf1054d0,IL-native,1.0,1.0,boundary,34,52,0.0,100.0,100.0,90.625,95.3125,1.303946220651908,1.6652461458473173,primary:095f95bdbf1054d0:34:52
primary:09961e24208b5972:160:164,primary,0.25,09961e24208b5972,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,90.625,100.0,1.679951132331085,3.289817671650059,primary:09961e24208b5972:160:164
primary:09961e24208b5972:34:50,primary,0.25,09961e24208b5972,IL-native,1.0,1.0,boundary,34,50,0.0,100.0,100.0,67.96875,97.65625,1.126757031674629,2.54163059833891,primary:09961e24208b5972:34:50
primary:09961e24208b5972:35:56,primary,0.25,09961e24208b5972,IL-native,1.0,1.0,boundary,35,56,0.0,100.0,100.0,51.5625,95.3125,1.005312477334283,2.1407750154734635,primary:09961e24208b5972:35:56
primary:0996ce03d2325a75:148:152,primary,0.25,0996ce03d2325a75,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,152,0.0013348917928652781,90.68303427022606,90.6816993784332,92.96875,95.3125,1.502223452594467,1.5592504585250124,primary:0996ce03d2325a75:148:152
primary:0996ce03d2325a75:40:36,primary,0.25,0996ce03d2325a75,IL-native,1.0,1.0,boundary,40,36,0.15660517649709504,91.41565339571753,91.57225857221462,67.1875,96.875,1.0695459495181687,1.8351435194043264,primary:0996ce03d2325a75:40:36
primary:0996ce03d2325a75:47:51,primary,0.25,0996ce03d2325a75,IL-native,1.0,1.0,boundary,47,51,0.011943978801298272,90.86181767168088,90.84987369287958,78.125,98.4375,1.1700724141940395,2.4130216950374184,primary:0996ce03d2325a75:47:51
primary:0996ce03d2325a75:59:54,primary,0.25,0996ce03d2325a75,IL-native,1.0,1.0,boundary,59,54,0.06669871832230001,91.42560356990111,91.49230228822341,52.34375,96.875,1.0121466338677105,1.7572368958742415,primary:0996ce03d2325a75:59:54
primary:0996ce03d2325a75:63:39,primary,0.25,0996ce03d2325a75,IL-native,1.0,1.0,boundary,63,39,0.023478196325143585,91.32434915848928,91.30087096216414,76.5625,98.4375,1.151873212174952,2.4604144586367704,primary:0996ce03d2325a75:63:39
primary:09c3d9dbca6455e5:130:138,primary,0.25,09c3d9dbca6455e5,Bridge-0.6_mts_8692,1.0,1.0,boundary,130,138,0.0,100.0,100.0,85.9375,96.09375,1.2914502482779362,1.8612936045010806,primary:09c3d9dbca6455e5:130:138
primary:09c3d9dbca6455e5:131:135,primary,0.25,09c3d9dbca6455e5,Bridge-0.8_mts_8692,1.0,1.0,boundary,131,135,0.0,100.0,100.0,92.96875,97.65625,1.5210401884408915,1.9112466734004716,primary:09c3d9dbca6455e5:131:135
primary:09c3d9dbca6455e5:143:139,primary,0.25,09c3d9dbca6455e5,Bridge-0.8_mts_8692,1.0,1.0,boundary,143,139,0.0,100.0,100.0,93.75,97.65625,1.7740168623138899,2.0856787307401814,primary:09c3d9dbca6455e5:143:139
primary:09c3d9dbca6455e5:2:0,primary,0.25,09c3d9dbca6455e5,GT,1.0,1.0,boundary,2,0,0.0,100.0,100.0,93.75,97.65625,1.7355731700709922,1.973410839917662,primary:09c3d9dbca6455e5:2:0
primary:09c3d9dbca6455e5:12:1,primary,0.25,09c3d9dbca6455e5,GT,1.0,1.0,boundary,12,1,0.0,100.0,100.0,92.1875,97.65625,1.5157733219637264,2.0741561958903927,primary:09c3d9dbca6455e5:12:1
primary:09c3d9dbca6455e5:19:3,primary,0.25,09c3d9dbca6455e5,GT,1.0,1.0,boundary,19,3,0.0,100.0,100.0,92.96875,97.65625,1.6454734568260656,2.060245420824873,primary:09c3d9dbca6455e5:19:3
primary:09c3d9dbca6455e5:22:4,primary,0.25,09c3d9dbca6455e5,GT,1.0,1.0,boundary,22,4,0.0,100.0,100.0,92.1875,98.4375,1.5043597508720512,2.153907904178963,primary:09c3d9dbca6455e5:22:4
primary:09c3d9dbca6455e5:34:54,primary,0.25,09c3d9dbca6455e5,IL-native,1.0,1.0,boundary,34,54,0.0,100.0,100.0,90.625,100.0,1.4057830099550555,3.2062440721235426,primary:09c3d9dbca6455e5:34:54
primary:09c3d9dbca6455e5:35:61,primary,0.25,09c3d9dbca6455e5,IL-native,1.0,1.0,boundary,35,61,0.0,100.0,100.0,71.09375,97.65625,1.1050080480691473,1.9923051125893847,primary:09c3d9dbca6455e5:35:61
primary:09c3d9dbca6455e5:64:65,primary,0.25,09c3d9dbca6455e5,mts_8692,1.0,1.0,boundary,64,65,0.0,100.0,100.0,93.75,99.21875,1.7549799653493798,2.202540686238392,primary:09c3d9dbca6455e5:64:65
primary:09c3d9dbca6455e5:77:66,primary,0.25,09c3d9dbca6455e5,mts_8692,1.0,1.0,boundary,77,66,0.0,100.0,100.0,92.96875,99.21875,1.6424419852604337,2.3342839493308793,primary:09c3d9dbca6455e5:77:66
primary:09c3d9dbca6455e5:79:67,primary,0.25,09c3d9dbca6455e5,mts_8692,1.0,1.0,boundary,79,67,0.0,100.0,100.0,92.1875,97.65625,1.4749127389699954,2.01256480693355,primary:09c3d9dbca6455e5:79:67
primary:09d7ac879b745ba7:133:137,primary,0.25,09d7ac879b745ba7,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,137,0.03465254173350729,94.59883070707559,94.56417816534208,94.53125,95.3125,1.7170804727961808,1.8284385850423064,primary:09d7ac879b745ba7:133:137
primary:09d7ac879b745ba7:0:6,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,0,6,0.0001495443744943259,95.13245678096767,95.13230723659318,89.0625,97.65625,1.484176489990019,2.195219582966948,primary:09d7ac879b745ba7:0:6
primary:09d7ac879b745ba7:1:11,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,1,11,0.00022594885288640398,95.13246523781143,95.13223928895854,88.28125,97.65625,1.4637587706493984,2.329388660106061,primary:09d7ac879b745ba7:1:11
primary:09d7ac879b745ba7:2:25,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,2,25,0.02493076055857557,95.17439471957518,95.1494639590166,89.0625,100.0,1.480726750309428,9.4377352089202,primary:09d7ac879b745ba7:2:25
primary:09d7ac879b745ba7:3:21,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,3,21,0.0012823519757603208,95.13049152867377,95.12920917669801,89.0625,100.0,1.4687280995929357,7.289913555863925,primary:09d7ac879b745ba7:3:21
primary:09d7ac879b745ba7:4:20,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,4,20,0.000870498397347319,95.13514904471305,95.1342785463157,93.75,100.0,1.66021123254941,6.646962202197306,primary:09d7ac879b745ba7:4:20
primary:09d7ac879b745ba7:5:10,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,5,10,0.0010230887321114324,95.13312623460543,95.13210314587332,92.1875,97.65625,1.6178565894815802,2.365199510605861,primary:09d7ac879b745ba7:5:10
primary:09d7ac879b745ba7:7:9,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,7,9,0.03305845830126941,95.020622266775,95.05368072507628,85.9375,95.3125,1.3991142134391175,1.8405809525625332,primary:09d7ac879b745ba7:7:9
primary:09d7ac879b745ba7:14:24,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,14,24,0.14351023538927166,94.92446756296152,95.0679777983508,89.0625,100.0,1.5026004777015158,8.444519917371016,primary:09d7ac879b745ba7:14:24
primary:09d7ac879b745ba7:17:19,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,17,19,0.046254969168273874,94.71316122772899,94.75941619689726,89.0625,96.875,1.5018059884437844,2.1396294437124985,primary:09d7ac879b745ba7:17:19
primary:09d7ac879b745ba7:26:16,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,26,16,0.0014777349589820687,95.1324223434709,95.13094460851192,93.75,100.0,1.6574905930360426,5.3735925080298035,primary:09d7ac879b745ba7:26:16
primary:09d7ac879b745ba7:27:23,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,27,23,0.006624763695057823,95.09051884023127,95.09714360392633,85.9375,100.0,1.3925100370922956,6.414137857166492,primary:09d7ac879b745ba7:27:23
primary:09d7ac879b745ba7:28:8,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,28,8,0.004521158665411917,95.12977014193167,95.12524898326626,92.1875,96.875,1.6306624541141521,2.0747984507605657,primary:09d7ac879b745ba7:28:8
primary:09d7ac879b745ba7:29:15,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,29,15,0.02712498043869971,95.16448714359143,95.13736216315273,92.1875,99.21875,1.6001661380984076,3.005105879614569,primary:09d7ac879b745ba7:29:15
primary:09d7ac879b745ba7:30:18,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,30,18,0.027426723505044492,95.1321355531961,95.10470882969105,92.1875,100.0,1.6199334328281505,4.7514140212819385,primary:09d7ac879b745ba7:30:18
primary:09d7ac879b745ba7:31:13,primary,0.25,09d7ac879b745ba7,GT,1.0,1.0,boundary,31,13,0.00998640575116383,95.13242160926646,95.1224352035153,93.75,97.65625,1.6673315731916494,2.2603612024794852,primary:09d7ac879b745ba7:31:13
primary:09d7ac879b745ba7:36:46,primary,0.25,09d7ac879b745ba7,IL-native,1.0,1.0,boundary,36,46,0.07590555875576399,94.12493672965728,94.04903117090151,92.96875,95.3125,1.6411679080274506,1.8385651115399175,primary:09d7ac879b745ba7:36:46
primary:0a02ef840f2d5d8e:59:55,primary,0.25,0a02ef840f2d5d8e,IL-native,1.0,1.0,boundary,59,55,0.023135098997286718,93.39659099688647,93.37345589788919,94.53125,99.21875,1.7317967633501925,2.2861970018910194,primary:0a02ef840f2d5d8e:59:55
primary:0a87bb919dbb58b6:60:47,primary,0.25,0a87bb919dbb58b6,IL-native,1.0,1.0,boundary,60,47,0.21549969964856075,95.4330584840552,95.21755878440663,76.5625,96.875,1.224229327274493,1.9336929488744783,primary:0a87bb919dbb58b6:60:47
primary:0b8065082f3a5b3b:131:143,primary,0.25,0b8065082f3a5b3b,Bridge-0.8_mts_8692,1.0,1.0,boundary,131,143,0.0,100.0,100.0,90.625,99.21875,1.4572971012978537,2.0711976083044403,primary:0b8065082f3a5b3b:131:143
primary:0b8065082f3a5b3b:13:0,primary,0.25,0b8065082f3a5b3b,GT,1.0,1.0,boundary,13,0,0.0,100.0,100.0,92.96875,99.21875,1.6623728357527574,2.4802667142799075,primary:0b8065082f3a5b3b:13:0
primary:0b8065082f3a5b3b:35:37,primary,0.25,0b8065082f3a5b3b,IL-native,1.0,1.0,boundary,35,37,0.0,100.0,100.0,73.4375,100.0,1.197306053623903,2.959230670633461,primary:0b8065082f3a5b3b:35:37
primary:0b8065082f3a5b3b:36:42,primary,0.25,0b8065082f3a5b3b,IL-native,1.0,1.0,boundary,36,42,0.0,100.0,100.0,69.53125,98.4375,1.1275691680405402,2.0299943026012146,primary:0b8065082f3a5b3b:36:42
primary:0b8065082f3a5b3b:39:61,primary,0.25,0b8065082f3a5b3b,IL-native,1.0,1.0,boundary,39,61,0.0,100.0,100.0,50.78125,98.4375,1.0099094341943242,2.0052537350631305,primary:0b8065082f3a5b3b:39:61
primary:0b8065082f3a5b3b:64:65,primary,0.25,0b8065082f3a5b3b,mts_8692,1.0,1.0,boundary,64,65,0.0,100.0,100.0,92.96875,97.65625,1.6681001963587714,1.922112705125326,primary:0b8065082f3a5b3b:64:65
primary:0b9f2aceebbf5003:33:32,primary,0.25,0b9f2aceebbf5003,IL-native,1.0,1.0,boundary,33,32,0.0,100.0,100.0,84.375,96.875,1.2811127570716976,1.7964439171651585,primary:0b9f2aceebbf5003:33:32
primary:0b9f2aceebbf5003:37:35,primary,0.25,0b9f2aceebbf5003,IL-native,1.0,1.0,boundary,37,35,0.0,100.0,100.0,71.875,95.3125,1.16467517660751,1.5424495787896328,primary:0b9f2aceebbf5003:37:35
primary:0b9f2aceebbf5003:39:50,primary,0.25,0b9f2aceebbf5003,IL-native,1.0,1.0,boundary,39,50,0.0,100.0,100.0,89.0625,100.0,1.3759162303621737,2.353037308981769,primary:0b9f2aceebbf5003:39:50
primary:0bc3c50e1292529c:160:164,primary,0.25,0bc3c50e1292529c,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,94.53125,96.875,2.2301137241091316,3.1571279489268287,primary:0bc3c50e1292529c:160:164
primary:0bc3c50e1292529c:172:168,primary,0.25,0bc3c50e1292529c,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,168,0.10425591516811039,100.0,99.89574408483189,94.53125,100.0,2.060213320012484,8.47976504883194,primary:0bc3c50e1292529c:172:168
