pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key,near_diffusion_loss,far_diffusion_loss,delta_diffusion_loss,near_loss_t20,far_loss_t20,delta_loss_t20,near_loss_t50,far_loss_t50,delta_loss_t50,near_loss_t80,far_loss_t80,delta_loss_t80,near_E_rec,far_E_rec,delta_E_rec,near_return_rate,far_return_rate,delta_return_rate
primary:023664205ae95402:8:13,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,8,13,0.0175434574249351,89.62288895486971,89.60534549744477,93.75,96.09375,1.6664179612718433,1.828889435934188,primary:023664205ae95402:8:13,9.322081e-05,0.00029610502,0.0002028842,0.0002501704,0.0008157435,0.0005655731,2.7515971e-05,8.537767e-05,5.7861704e-05,2.6004389e-05,3.6048557e-05,1.0044168e-05,0.3424448,0.3451269,0.0026820898,0.8333333333333334,0.8333333333333334,0.0
primary:023664205ae95402:22:24,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,22,24,0.0972911969782899,90.83315697142277,90.73586577444446,68.75,99.21875,1.122080184164283,2.3056684116964146,primary:023664205ae95402:22:24,0.0022878912,0.008058061,0.0057701697,3.5822777e-05,0.0006835462,0.0006477234,9.158586e-06,8.208877e-05,7.293018e-05,1.587046e-05,2.3939258e-05,8.068797e-06,0.1589007,0.1778732,0.018972501,1.0,1.0,0.0
primary:023664205ae95402:26:10,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,26,10,0.0032009869090643,89.63201503196395,89.63521601887301,82.03125,96.09375,1.2987837567175629,1.83434986947328,primary:023664205ae95402:26:10,0.0066727046,0.045523074,0.038850367,0.00014611206,0.0017541354,0.0016080233,1.3440866e-05,0.0001931383,0.00017969744,1.3185575e-05,3.333133e-05,2.0145755e-05,0.2132275,0.22107907,0.007851571,1.0,1.0,0.0
primary:023664205ae95402:27:23,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,27,23,0.0164694622550172,89.55872228492646,89.54225282267144,71.875,100.0,1.1607834514179285,5.1363995694092335,primary:023664205ae95402:27:23,9.909307e-05,0.0055965246,0.0054974314,6.900951e-05,0.006854209,0.0067851995,1.2388593e-05,0.00080848136,0.0007960928,6.9961734e-06,8.400628e-05,7.70101e-05,0.24954008,0.31760728,0.06806721,1.0,0.8333333333333334,-0.16666666666666663
primary:023664205ae95402:29:18,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,29,18,0.0131790032207277,89.5865295808255,89.59970858404623,68.75,100.0,1.1123383217213452,3.67403743520142,primary:023664205ae95402:29:18,7.789774e-05,0.00115272,0.0010748222,0.00014857228,0.002343925,0.0021953527,1.4268082e-05,0.00027730982,0.00026304173,7.906652e-06,3.388447e-05,2.5977817e-05,0.23487711,0.2682823,0.033405185,1.0,1.0,0.0
primary:023664205ae95402:30:25,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,30,25,0.0936482865179471,89.63072635670247,89.72437464322041,79.6875,100.0,1.2689786481309704,7.411910721113191,primary:023664205ae95402:30:25,0.0011408852,0.028454818,0.027313933,0.00035585454,0.013838019,0.013482165,3.0593008e-05,0.0016313819,0.0016007889,1.0508045e-05,0.00015945255,0.00014894451,0.31263423,0.4245347,0.11190048,0.8333333333333334,0.8333333333333334,0.0
primary:023664205ae95402:31:21,primary,0.25,023664205ae95402,GT,1.0,1.0,boundary,31,21,0.0271417814135901,89.62741083513284,89.60026905371924,82.03125,100.0,1.3215235209336034,5.90000030528319,primary:023664205ae95402:31:21,0.0009879697,0.017739056,0.016751086,0.0004251781,0.005520918,0.00509574,3.350645e-05,0.0006175593,0.0005840529,9.743456e-06,6.872407e-05,5.898061e-05,0.25013164,0.3250011,0.074869454,1.0,1.0,0.0
primary:023664205ae95402:39:50,primary,0.25,023664205ae95402,IL-native,1.0,1.0,boundary,39,50,0.0490761653398834,90.38222440674556,90.43130057208543,67.1875,96.875,1.1042477465146814,2.132483249352093,primary:023664205ae95402:39:50,2.4370982e-05,3.9726005e-05,1.5355023e-05,3.4880937e-05,8.0124424e-05,4.5243487e-05,1.7206894e-05,2.3227038e-05,6.0201437e-06,2.09014e-05,2.2516182e-05,1.6147824e-06,0.19964767,0.21162885,0.011981189,1.0,1.0,0.0
primary:023664205ae95402:66:67,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,66,67,0.0285721454984866,90.30839394155616,90.27982179605766,92.96875,96.09375,1.5368212217009949,1.7836535572426842,primary:023664205ae95402:66:67,3.0575527e-05,4.0569874e-05,9.994346e-06,3.7545764e-05,4.7023e-05,9.477237e-06,8.334244e-06,1.0029383e-05,1.695139e-06,1.3255892e-05,1.338119e-05,1.2529836e-07,0.2108138,0.21487026,0.0040564537,1.0,1.0,0.0
primary:023664205ae95402:71:73,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,71,73,0.0805742858744338,89.70594879990745,89.62537451403301,89.0625,96.09375,1.4203377403372572,1.7734496028001463,primary:023664205ae95402:71:73,0.001083867,0.0012970347,0.00021316763,4.0100742e-05,5.6741046e-05,1.6640304e-05,1.3710092e-05,1.7814102e-05,4.1040093e-06,8.578997e-06,8.769617e-06,1.9062009e-07,0.1986558,0.20969777,0.011041969,1.0,1.0,0.0
primary:023664205ae95402:74:64,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,74,64,0.0846184148389284,89.74462233956655,89.82924075440548,92.96875,96.09375,1.5572860549817895,1.792112595459202,primary:023664205ae95402:74:64,3.4563764e-05,3.087708e-05,-3.686684e-06,0.00019296029,0.00015554743,-3.7412858e-05,9.718218e-06,9.158757e-06,-5.594611e-07,9.270505e-06,9.639041e-06,3.6853635e-07,0.27370882,0.27073404,-0.0029747784,0.8333333333333334,1.0,0.16666666666666663
primary:023664205ae95402:75:68,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,75,68,0.0013064521233019,89.4941559203049,89.4928494681816,93.75,99.21875,1.6728339254550464,2.168910685113667,primary:023664205ae95402:75:68,0.0004350596,0.00053201633,9.695673e-05,8.476731e-05,0.000116501105,3.1733798e-05,2.0221016e-05,2.660274e-05,6.3817242e-06,5.758478e-06,6.3153625e-06,5.568845e-07,0.27661085,0.29798794,0.021377087,0.8333333333333334,0.8333333333333334,0.0
primary:023664205ae95402:78:69,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,78,69,0.1355250588593719,89.6803853842625,89.54486032540312,92.96875,96.09375,1.6060752886947731,1.8483612626752115,primary:023664205ae95402:78:69,7.901335e-05,7.178327e-05,-7.2300754e-06,0.00010082172,9.161405e-05,-9.207673e-06,2.475521e-05,2.3370461e-05,-1.3847493e-06,1.0684837e-05,1.1243048e-05,5.5821056e-07,0.1978981,0.19216488,-0.005733222,1.0,1.0,0.0
primary:023664205ae95402:79:76,primary,0.25,023664205ae95402,mts_8692,1.0,1.0,boundary,79,76,0.1225285923164847,89.86294346562147,89.98547205793795,92.96875,96.09375,1.5398083815322512,1.73269108918355,primary:023664205ae95402:79:76,6.750746e-05,7.266447e-05,5.1570096e-06,3.8923226e-05,4.7224916e-05,8.301689e-06,6.6555485e-06,6.643846e-06,-1.1702468e-08,1.6753107e-05,1.7787666e-05,1.0345593e-06,0.1509452,0.12724175,-0.023703456,1.0,1.0,0.0
primary:025b2d4de25c5036:54:62,primary,0.25,025b2d4de25c5036,IL-native,1.0,1.0,boundary,54,62,0.0374873347732034,86.22198795527297,86.25947529004617,75.78125,97.65625,1.2318036779764194,1.5373622719900844,primary:025b2d4de25c5036:54:62,0.00010121853,0.00012458532,2.3366789e-05,4.2767108e-05,4.023861e-05,-2.5284971e-06,1.756832e-05,1.5646776e-05,-1.921544e-06,6.449283e-05,6.288314e-05,-1.6096892e-06,0.089658715,0.10586498,0.016206264,1.0,1.0,0.0
primary:025b2d4de25c5036:57:37,primary,0.25,025b2d4de25c5036,IL-native,1.0,1.0,boundary,57,37,0.1329337179383998,86.28716466810134,86.42009838603974,61.71875,95.3125,1.0712053062847984,1.494032218297542,primary:025b2d4de25c5036:57:37,0.00013945348,0.00021918067,7.972719e-05,5.5523822e-05,4.3299995e-05,-1.2223827e-05,2.8316716e-05,2.0732607e-05,-7.584109e-06,5.335098e-05,4.9601385e-05,-3.7495956e-06,0.1826791,0.20519435,0.022515252,0.8333333333333334,0.8333333333333334,0.0
primary:025b2d4de25c5036:60:39,primary,0.25,025b2d4de25c5036,IL-native,1.0,1.0,boundary,60,39,0.1388728573875113,87.13985307725548,87.27872593464299,89.0625,98.4375,1.3780679210405158,1.613105811048991,primary:025b2d4de25c5036:60:39,0.00028188838,0.00020476415,-7.7124234e-05,4.593481e-05,3.953895e-05,-6.395858e-06,1.4265006e-05,2.1552842e-05,7.2878356e-06,4.892805e-05,5.717059e-05,8.2425395e-06,0.2412586,0.18202984,-0.059228763,0.6666666666666666,1.0,0.33333333333333337
primary:0264cfbeb1705e5f:138:142,primary,0.25,0264cfbeb1705e5f,Bridge-0.6_mts_8692,1.0,1.0,boundary,138,142,0.0058745200591658,87.7084012000937,87.70252668003454,92.1875,97.65625,1.6285555486304637,1.9472224657272836,primary:0264cfbeb1705e5f:138:142,0.000118512035,0.00011977891,1.2668752e-06,0.0006912879,0.00072576775,3.447983e-05,0.0001396636,0.00014041146,7.47852e-07,7.005946e-05,7.064793e-05,5.884722e-07,0.14859688,0.15606393,0.0074670464,1.0,1.0,0.0
primary:0264cfbeb1705e5f:150:146,primary,0.25,0264cfbeb1705e5f,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.2116299001181261,87.58685876137156,87.79848866148969,86.71875,95.3125,1.407085969271832,1.7733966045783611,primary:0264cfbeb1705e5f:150:146,0.0013070642,0.0013100548,2.9905932e-06,0.000642406,0.00052641577,-0.00011599023,0.00010816476,9.822029e-05,-9.944466e-06,3.661739e-05,2.9819937e-05,-6.7974543e-06,0.18452631,0.20265542,0.01812911,1.0,1.0,0.0
primary:0264cfbeb1705e5f:151:147,primary,0.25,0264cfbeb1705e5f,Bridge-0.8_mts_8751,1.0,1.0,boundary,151,147,0.1541048589540423,87.54994184363181,87.70404670258586,92.96875,98.4375,1.6619869264189122,2.0941700805875225,primary:0264cfbeb1705e5f:151:147,0.0003989512,0.00037317965,-2.5771558e-05,0.0005883842,0.0005741683,-1.4215941e-05,0.00012772778,0.0001224059,-5.321883e-06,3.7886646e-05,3.0466665e-05,-7.4199816e-06,0.16601025,0.1874526,0.021442354,1.0,1.0,0.0
primary:0264cfbeb1705e5f:155:159,primary,0.25,0264cfbeb1705e5f,Bridge-0.8_mts_8751,1.0,1.0,boundary,155,159,0.0046825483713206,87.50954928650319,87.50486673813187,89.0625,96.09375,1.4782073247395613,1.898575527310824,primary:0264cfbeb1705e5f:155:159,0.00019347796,0.00020672585,1.3247889e-05,0.0005189141,0.0005516624,3.274833e-05,0.00013389708,0.00013649798,2.6009075e-06,3.892973e-05,4.000448e-05,1.0747499e-06,0.18092231,0.19936095,0.018438637,0.8333333333333334,0.8333333333333334,0.0
primary:0264cfbeb1705e5f:2:24,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,2,24,0.0042861437102175,87.69054266298949,87.68625651927927,79.6875,100.0,1.229528375793657,3.004572022421198,primary:0264cfbeb1705e5f:2:24,0.008334741,0.026244175,0.017909434,0.00070918555,0.00336055,0.0026513643,0.00014033949,0.0005200477,0.0003797082,4.5383647e-05,0.00011395476,6.857111e-05,0.25869957,0.31636488,0.05766532,0.6666666666666666,0.8333333333333334,0.16666666666666674
primary:0264cfbeb1705e5f:4:16,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,4,16,0.0148896832731963,87.69296028654804,87.67807060327485,78.90625,100.0,1.2009883355371689,3.053750814429093,primary:0264cfbeb1705e5f:4:16,0.00038576478,0.00056543516,0.00017967037,0.0006689926,0.0013936751,0.0007246825,0.00018191675,0.00025951368,7.7596924e-05,5.4133925e-05,4.3935208e-05,-1.0198717e-05,0.16876219,0.23207389,0.063311696,0.8333333333333334,0.8333333333333334,0.0
primary:0264cfbeb1705e5f:8:21,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,8,21,0.0152862662762771,87.5015838328285,87.48629756655222,85.9375,100.0,1.3179300397494869,3.2103058027519427,primary:0264cfbeb1705e5f:8:21,0.0022718054,0.009238731,0.0069669257,0.0010150071,0.005308395,0.0042933878,0.00012840606,0.00055935734,0.0004309513,4.3545042e-05,0.00012090051,7.735547e-05,0.22561331,0.24593781,0.020324498,0.8333333333333334,0.8333333333333334,0.0
primary:0264cfbeb1705e5f:9:12,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,9,12,0.2181676162307724,87.77377054666434,87.99193816289511,89.0625,95.3125,1.4663739902387127,1.7604060153888343,primary:0264cfbeb1705e5f:9:12,0.0003283443,0.00040084688,7.250259e-05,0.00078056083,0.0010980683,0.00031750748,0.00017837127,0.00021388239,3.5511126e-05,4.1576477e-05,4.7466972e-05,5.8904952e-06,0.14411266,0.16523078,0.02111812,1.0,1.0,0.0
primary:0264cfbeb1705e5f:13:25,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,13,25,0.2361965547772513,87.78886176913615,88.0250583239134,86.71875,100.0,1.4032424582837535,5.202650108814463,primary:0264cfbeb1705e5f:13:25,0.00078439177,0.013301626,0.012517234,0.002174416,0.018169563,0.015995147,0.0003186171,0.002038581,0.001719964,8.425004e-05,0.00017992203,9.5671996e-05,0.25636354,0.33869648,0.08233294,0.8333333333333334,0.6666666666666666,-0.16666666666666674
primary:0264cfbeb1705e5f:14:18,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,14,18,0.175523616827391,87.36176997745288,87.18624636062549,92.1875,98.4375,1.6057184798971118,2.1973216428330185,primary:0264cfbeb1705e5f:14:18,0.0009574891,0.0019281115,0.00097062247,0.0007689169,0.0012555099,0.000486593,0.0001876131,0.00023328964,4.567654e-05,4.2088282e-05,3.6458667e-05,-5.6296158e-06,0.21996164,0.21816313,-0.0017985106,0.8333333333333334,0.8333333333333334,0.0
primary:0264cfbeb1705e5f:28:20,primary,0.25,0264cfbeb1705e5f,GT,1.0,1.0,boundary,28,20,0.0108893270076606,87.57264193915026,87.5617526121426,79.6875,100.0,1.2268707923449242,4.347145143775199,primary:0264cfbeb1705e5f:28:20,0.0005597258,0.008438705,0.007878979,0.0007478375,0.010313956,0.009566119,0.00022548641,0.0014001406,0.0011746541,6.85506e-05,0.00020103487,0.00013248427,0.3008369,0.38191628,0.08107939,0.6666666666666666,0.3333333333333333,-0.3333333333333333
primary:0264cfbeb1705e5f:51:39,primary,0.25,0264cfbeb1705e5f,IL-native,1.0,1.0,boundary,51,39,0.1091588722969874,85.84125718177728,85.95041605407427,85.9375,98.4375,1.3255105433028798,2.0354019228527043,primary:0264cfbeb1705e5f:51:39,0.0015236683,0.0023202626,0.0007965943,0.0004595246,0.0006259733,0.00016644868,0.0002074666,0.0001599647,-4.7501904e-05,2.8990562e-05,3.201685e-05,3.026289e-06,0.19016133,0.19316627,0.0030049384,0.8333333333333334,0.8333333333333334,0.0
primary:0264cfbeb1705e5f:81:84,primary,0.25,0264cfbeb1705e5f,mts_8751,1.0,1.0,boundary,81,84,0.0149697038480098,87.32540411939299,87.340373823241,94.53125,98.4375,1.7354910765310017,2.0079508770685384,primary:0264cfbeb1705e5f:81:84,0.004705463,0.005009306,0.00030384306,0.0009127721,0.0008961436,-1.6628474e-05,0.00014861126,0.00014192417,-6.6870853e-06,5.6004123e-05,5.5703997e-05,-3.0012598e-07,0.15996823,0.18424137,0.024273142,1.0,1.0,0.0
primary:0264cfbeb1705e5f:95:88,primary,0.25,0264cfbeb1705e5f,mts_8751,1.0,1.0,boundary,95,88,0.0419433777334603,87.2332610442664,87.27520442199986,92.1875,95.3125,1.615062968116067,1.826553797745178,primary:0264cfbeb1705e5f:95:88,0.00046213,0.00042751737,-3.4612633e-05,0.0004569575,0.00044065373,-1.6303762e-05,0.00012334122,0.000120999364,-2.3418543e-06,9.719368e-05,9.8052595e-05,8.5891224e-07,0.17482765,0.17914163,0.0043139756,1.0,1.0,0.0
primary:02ef12eeec9c5667:43:48,primary,0.25,02ef12eeec9c5667,IL-native,1.0,1.0,boundary,43,48,0.0808381019957238,97.31797552158643,97.39881362358216,57.03125,95.3125,1.0438058567886308,1.6475986306393795,primary:02ef12eeec9c5667:43:48,0.00015821378,0.00028696223,0.00012874845,0.0002952582,0.00053701724,0.00024175903,6.219532e-05,7.051684e-05,8.32152e-06,5.804299e-05,6.9934526e-05,1.1891534e-05,0.22349493,0.2137953,-0.009699628,1.0,1.0,0.0
primary:0354be0727e25157:43:37,primary,0.25,0354be0727e25157,IL-native,1.0,1.0,boundary,43,37,0.108137326017399,98.79974518791984,98.90788251393724,69.53125,95.3125,1.116857572756678,1.589191470674793,primary:0354be0727e25157:43:37,0.00094916567,0.0011337555,0.00018458988,0.00044958916,0.0003941817,-5.5407465e-05,4.598357e-05,4.2193766e-05,-3.7898026e-06,8.2914885e-06,1.2327034e-05,4.0355453e-06,0.12647063,0.1641153,0.03764467,1.0,1.0,0.0
primary:03925cda82c35516:49:60,primary,0.25,03925cda82c35516,IL-native,1.0,1.0,boundary,49,60,0.2240383655507827,87.53180263473251,87.30776426918173,80.46875,97.65625,1.252576834208846,2.850674422615981,primary:03925cda82c35516:49:60,0.0043478645,0.0064670667,0.0021192022,0.00030632477,0.00041433042,0.00010800565,3.8400445e-05,3.7004986e-05,-1.3954595e-06,2.3189328e-05,2.0483953e-05,-2.7053757e-06,0.30206868,0.359133,0.057064325,1.0,0.8333333333333334,-0.16666666666666663
primary:03925cda82c35516:50:52,primary,0.25,03925cda82c35516,IL-native,1.0,1.0,boundary,50,52,0.0155274993598482,88.74140062124906,88.7569281206089,76.5625,95.3125,1.1958070670614724,2.2499254491906124,primary:03925cda82c35516:50:52,0.00041710766,0.00037743378,-3.9673876e-05,0.00011673516,0.00031333423,0.00019659907,9.891831e-05,0.000107825166,8.906856e-06,2.8804548e-05,2.4391367e-05,-4.413181e-06,0.28591105,0.29172593,0.00581488,1.0,1.0,0.0
primary:03d9c9a7f1655e53:51:62,primary,0.25,03d9c9a7f1655e53,IL-native,1.0,1.0,boundary,51,62,0.0268903929073616,87.68899036225163,87.66209996934427,73.4375,99.21875,1.172677326717838,2.2332191232355867,primary:03d9c9a7f1655e53:51:62,8.944819e-05,0.00012427475,3.482656e-05,0.00025023724,0.00024122227,-9.01497e-06,5.4049484e-05,3.6979294e-05,-1.707019e-05,2.2803437e-05,1.2810265e-05,-9.993172e-06,0.17734529,0.18847221,0.011126921,1.0,1.0,0.0
primary:0424e5fd9a5c5e60:20:28,primary,0.25,0424e5fd9a5c5e60,GT,1.0,1.0,boundary,20,28,0.001099168436184,87.52982715379548,87.53092632223166,93.75,100.0,1.8936071322342196,4.764818836273979,primary:0424e5fd9a5c5e60:20:28,0.00016023518,0.000100554054,-5.968113e-05,0.0010764254,0.0006161778,-0.00046024763,0.0002074721,0.0001356916,-7.1780494e-05,2.5693982e-05,2.2876064e-05,-2.8179184e-06,0.2179392,0.27156597,0.053626776,0.8333333333333334,0.5,-0.33333333333333337
primary:0481ff72500154f2:188:176,primary,0.25,0481ff72500154f2,Bridge-0.2_apr_9145,1.0,1.0,boundary,188,176,0.0,100.0,100.0,89.0625,98.4375,2.047110527665068,3.877656104221385,primary:0481ff72500154f2:188:176,6.3415326e-05,7.695057e-05,1.3535246e-05,0.00014588833,0.00089700945,0.0007511211,6.638614e-05,2.864598e-05,-3.7740163e-05,6.650345e-05,3.483869e-05,-3.1664764e-05,0.32541034,0.37253645,0.047126114,1.0,0.8333333333333334,-0.16666666666666663
primary:0481ff72500154f2:160:172,primary,0.25,0481ff72500154f2,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,172,0.0,100.0,100.0,89.0625,97.65625,2.037470646403369,2.9743766023403566,primary:0481ff72500154f2:160:172,0.0002471556,0.00037674743,0.00012959182,0.0014386198,0.002134456,0.00069583626,9.238873e-05,0.00015035615,5.7967423e-05,8.632273e-05,0.000103285,1.6962265e-05,0.275478,0.35310552,0.07762751,1.0,1.0,0.0
primary:0481ff72500154f2:33:37,primary,0.25,0481ff72500154f2,IL-native,1.0,1.0,boundary,33,37,0.0,100.0,100.0,64.84375,96.875,1.1108639518315433,2.791391456412564,primary:0481ff72500154f2:33:37,3.833317e-05,3.1318486e-05,-7.0146853e-06,0.00020296931,0.00080575724,0.00060278794,4.3074095e-05,2.211934e-05,-2.0954754e-05,5.1028837e-05,2.825329e-05,-2.2775548e-05,0.20762444,0.44762477,0.24000034,1.0,0.8333333333333334,-0.16666666666666663
primary:0481ff72500154f2:34:43,primary,0.25,0481ff72500154f2,IL-native,1.0,1.0,boundary,34,43,0.0,100.0,100.0,61.71875,96.875,1.0904764800395554,2.828051061492907,primary:0481ff72500154f2:34:43,9.053369e-05,2.7236456e-05,-6.329724e-05,0.0005751778,0.001322946,0.00074776827,0.00010226437,3.4039913e-05,-6.822446e-05,0.000105798536,3.6428944e-05,-6.936959e-05,0.30105308,0.63064307,0.32959,1.0,0.5,-0.5
primary:04f77fbd6bf3505a:140:136,primary,0.25,04f77fbd6bf3505a,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,136,0.1854104948325243,99.19432592038214,99.00891542554962,92.1875,96.875,1.4006208168154035,1.602567818398631,primary:04f77fbd6bf3505a:140:136,2.115688e-05,2.023626e-05,-9.2061964e-07,5.6626333e-05,5.808267e-05,1.4563375e-06,1.9808116e-05,1.8386276e-05,-1.4218404e-06,1.1651209e-05,1.1892042e-05,2.4083238e-07,0.105461955,0.12957524,0.024113283,1.0,1.0,0.0
primary:04f77fbd6bf3505a:144:148,primary,0.25,04f77fbd6bf3505a,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,148,0.0154373073856675,99.50279010774082,99.48735280035515,91.40625,96.09375,1.396553119610867,1.4917613656649096,primary:04f77fbd6bf3505a:144:148,2.0149188e-05,1.9910423e-05,-2.387642e-07,6.1632185e-05,6.2320636e-05,6.884511e-07,2.8742523e-05,2.8860797e-05,1.1827433e-07,1.168336e-05,1.1643956e-05,-3.9403858e-08,0.17988683,0.18292518,0.0030383468,0.8333333333333334,0.8333333333333334,0.0
primary:04f77fbd6bf3505a:41:57,primary,0.25,04f77fbd6bf3505a,IL-native,1.0,1.0,boundary,41,57,0.0354833417920161,98.90660657119192,98.87112322939991,59.375,96.875,1.0642928217569836,1.5317780838739536,primary:04f77fbd6bf3505a:41:57,2.1259e-05,1.75878e-05,-3.6712008e-06,3.202933e-05,2.6811449e-05,-5.2178802e-06,1.4836889e-05,1.4559648e-05,-2.7724127e-07,1.4604677e-05,1.4020967e-05,-5.8371006e-07,0.11726177,0.13381825,0.016556486,0.8333333333333334,0.8333333333333334,0.0
primary:04f77fbd6bf3505a:44:53,primary,0.25,04f77fbd6bf3505a,IL-native,1.0,1.0,boundary,44,53,0.0135421578728056,98.98798537621929,98.97444321834648,82.8125,96.875,1.2231871738283506,1.9356300893955336,primary:04f77fbd6bf3505a:44:53,9.4945644e-05,0.00023375395,0.0001388083,6.241602e-05,5.586326e-05,-6.5527565e-06,1.3025743e-05,1.0167239e-05,-2.8585036e-06,1.3057365e-05,1.2956248e-05,-1.0111762e-07,0.14958589,0.20287533,0.053289443,0.8333333333333334,1.0,0.16666666666666663
primary:04f77fbd6bf3505a:56:62,primary,0.25,04f77fbd6bf3505a,IL-native,1.0,1.0,boundary,56,62,0.1222933510952231,98.45791746504692,98.3356241139517,52.34375,96.875,1.024232267131478,1.7049062597249012,primary:04f77fbd6bf3505a:56:62,0.0017093027,0.0018344971,0.00012519443,0.00013224126,0.00015169478,1.9453524e-05,2.5494006e-05,2.8111375e-05,2.6173693e-06,1.1306878e-05,1.078397e-05,-5.229085e-07,0.1805398,0.19790603,0.01736623,0.8333333333333334,0.8333333333333334,0.0
primary:0502652852d456e7:36:50,primary,0.25,0502652852d456e7,IL-native,1.0,1.0,boundary,36,50,0.2164409301906431,97.81561241860942,98.03205334880006,75.0,96.09375,1.2425283306562516,1.571840458628354,primary:0502652852d456e7:36:50,7.529672e-05,7.703026e-05,1.7335406e-06,0.0003565557,0.00040860462,5.2048912e-05,3.350362e-05,3.676917e-05,3.265548e-06,1.7289814e-05,1.8418532e-05,1.1287175e-06,0.14184083,0.16619143,0.024350598,1.0,1.0,0.0
