token,stage,count
69560676d53a56c9,hard_safety,192
69560676d53a56c9,compatible,32
69560676d53a56c9,quality,22
69560676d53a56c9,local,22
69560676d53a56c9,global_front2,0
69560676d53a56c9,conditional_front2,2
cef0adbb58ad5ca1,raw,192
cef0adbb58ad5ca1,hard_safety,192
cef0adbb58ad5ca1,compatible,30
cef0adbb58ad5ca1,quality,24
cef0adbb58ad5ca1,local,24
cef0adbb58ad5ca1,global_front2,0
cef0adbb58ad5ca1,conditional_front2,2
c5dcabed55395a6e,raw,192
c5dcabed55395a6e,hard_safety,192
c5dcabed55395a6e,compatible,31
c5dcabed55395a6e,quality,20
c5dcabed55395a6e,local,20
c5dcabed55395a6e,global_front2,0
c5dcabed55395a6e,conditional_front2,2
8b839595c4105c65,raw,192
8b839595c4105c65,hard_safety,192
8b839595c4105c65,compatible,34
8b839595c4105c65,quality,34
8b839595c4105c65,local,34
8b839595c4105c65,global_front2,34
8b839595c4105c65,conditional_front2,34
f32a0e56a5b75884,raw,192
f32a0e56a5b75884,hard_safety,192
f32a0e56a5b75884,compatible,31
f32a0e56a5b75884,quality,31
f32a0e56a5b75884,local,3
f32a0e56a5b75884,global_front2,3
f32a0e56a5b75884,conditional_front2,3
972eb434cfd159e8,raw,192
972eb434cfd159e8,hard_safety,192
972eb434cfd159e8,compatible,32
972eb434cfd159e8,quality,26
972eb434cfd159e8,local,26
972eb434cfd159e8,global_front2,1
972eb434cfd159e8,conditional_front2,2
505c44ea52485f9d,raw,192
505c44ea52485f9d,hard_safety,192
505c44ea52485f9d,compatible,38
505c44ea52485f9d,quality,29
505c44ea52485f9d,local,29
505c44ea52485f9d,global_front2,0
505c44ea52485f9d,conditional_front2,2
c0b07b38110a556f,raw,192
c0b07b38110a556f,hard_safety,192
c0b07b38110a556f,compatible,30
c0b07b38110a556f,quality,30
c0b07b38110a556f,local,30
c0b07b38110a556f,global_front2,30
c0b07b38110a556f,conditional_front2,30
7fe310f364355e2d,raw,192
7fe310f364355e2d,hard_safety,192
7fe310f364355e2d,compatible,29
7fe310f364355e2d,quality,17
7fe310f364355e2d,local,17
7fe310f364355e2d,global_front2,0
7fe310f364355e2d,conditional_front2,2
efdd48896e7a5f15,raw,192
efdd48896e7a5f15,hard_safety,192
efdd48896e7a5f15,compatible,38
efdd48896e7a5f15,quality,33
efdd48896e7a5f15,local,33
efdd48896e7a5f15,global_front2,0
efdd48896e7a5f15,conditional_front2,2
e47d448a999b5595,raw,192
e47d448a999b5595,hard_safety,192
e47d448a999b5595,compatible,34
e47d448a999b5595,quality,20
e47d448a999b5595,local,20
e47d448a999b5595,global_front2,0
e47d448a999b5595,conditional_front2,2
6c0b6e4fdf005a81,raw,192
6c0b6e4fdf005a81,hard_safety,183
6c0b6e4fdf005a81,compatible,37
6c0b6e4fdf005a81,quality,33
6c0b6e4fdf005a81,local,33
6c0b6e4fdf005a81,global_front2,33
6c0b6e4fdf005a81,conditional_front2,33
071d2ff38b4855ed,raw,192
071d2ff38b4855ed,hard_safety,192
071d2ff38b4855ed,compatible,37
071d2ff38b4855ed,quality,22
071d2ff38b4855ed,local,22
071d2ff38b4855ed,global_front2,0
071d2ff38b4855ed,conditional_front2,2
b450f88783c15dea,raw,192
b450f88783c15dea,hard_safety,189
b450f88783c15dea,compatible,47
b450f88783c15dea,quality,43
b450f88783c15dea,local,43
b450f88783c15dea,global_front2,0
b450f88783c15dea,conditional_front2,2
7b3902956ebc561d,raw,192
7b3902956ebc561d,hard_safety,192
7b3902956ebc561d,compatible,40
7b3902956ebc561d,quality,40
7b3902956ebc561d,local,40
7b3902956ebc561d,global_front2,40
7b3902956ebc561d,conditional_front2,40
dc73cea57e105ebd,raw,192
dc73cea57e105ebd,hard_safety,192
dc73cea57e105ebd,compatible,29
dc73cea57e105ebd,quality,23
dc73cea57e105ebd,local,23
dc73cea57e105ebd,global_front2,0
dc73cea57e105ebd,conditional_front2,2
b87bd020396b5670,raw,192
b87bd020396b5670,hard_safety,192
b87bd020396b5670,compatible,32
b87bd020396b5670,quality,32
b87bd020396b5670,local,32
b87bd020396b5670,global_front2,32
b87bd020396b5670,conditional_front2,32
ba1a894e5a6350d2,raw,192
ba1a894e5a6350d2,hard_safety,192
ba1a894e5a6350d2,compatible,38
ba1a894e5a6350d2,quality,35
ba1a894e5a6350d2,local,35
ba1a894e5a6350d2,global_front2,0
ba1a894e5a6350d2,conditional_front2,2
ddbfb3b2a05c5918,raw,192
ddbfb3b2a05c5918,hard_safety,192
ddbfb3b2a05c5918,compatible,31
ddbfb3b2a05c5918,quality,31
ddbfb3b2a05c5918,local,31
ddbfb3b2a05c5918,global_front2,31
ddbfb3b2a05c5918,conditional_front2,31
a93ffd0f36b65714,raw,192
a93ffd0f36b65714,hard_safety,192
a93ffd0f36b65714,compatible,48
a93ffd0f36b65714,quality,48
a93ffd0f36b65714,local,48
a93ffd0f36b65714,global_front2,48
a93ffd0f36b65714,conditional_front2,48
2b2663b56a6555a2,raw,192
2b2663b56a6555a2,hard_safety,153
2b2663b56a6555a2,compatible,7
2b2663b56a6555a2,quality,7
2b2663b56a6555a2,local,5
2b2663b56a6555a2,global_front2,5
2b2663b56a6555a2,conditional_front2,5
f9b32e71bedb5996,raw,192
f9b32e71bedb5996,hard_safety,192
f9b32e71bedb5996,compatible,25
f9b32e71bedb5996,quality,14
f9b32e71bedb5996,local,14
f9b32e71bedb5996,global_front2,0
f9b32e71bedb5996,conditional_front2,2
886df3cce3a95a83,raw,192
886df3cce3a95a83,hard_safety,192
886df3cce3a95a83,compatible,28
886df3cce3a95a83,quality,19
886df3cce3a95a83,local,19
886df3cce3a95a83,global_front2,0
886df3cce3a95a83,conditional_front2,2
160a7c3cbeee5f8b,raw,192
160a7c3cbeee5f8b,hard_safety,192
160a7c3cbeee5f8b,compatible,27
160a7c3cbeee5f8b,quality,27
160a7c3cbeee5f8b,local,27
160a7c3cbeee5f8b,global_front2,27
160a7c3cbeee5f8b,conditional_front2,27
24fab0f19fd35cd6,raw,192
24fab0f19fd35cd6,hard_safety,192
24fab0f19fd35cd6,compatible,32
24fab0f19fd35cd6,quality,27
24fab0f19fd35cd6,local,25
24fab0f19fd35cd6,global_front2,2
24fab0f19fd35cd6,conditional_front2,2
b63b325909a058c9,raw,192
b63b325909a058c9,hard_safety,187
b63b325909a058c9,compatible,31
b63b325909a058c9,quality,25
b63b325909a058c9,local,25
b63b325909a058c9,global_front2,0
b63b325909a058c9,conditional_front2,2
9b500f26b0f8560e,raw,192
9b500f26b0f8560e,hard_safety,192
9b500f26b0f8560e,compatible,36
9b500f26b0f8560e,quality,36
9b500f26b0f8560e,local,36
9b500f26b0f8560e,global_front2,36
9b500f26b0f8560e,conditional_front2,36
c9ba785129c35b36,raw,192
c9ba785129c35b36,hard_safety,190
c9ba785129c35b36,compatible,41
c9ba785129c35b36,quality,32
c9ba785129c35b36,local,32
c9ba785129c35b36,global_front2,0
c9ba785129c35b36,conditional_front2,2
aac1853286fb586a,raw,192
aac1853286fb586a,hard_safety,192
aac1853286fb586a,compatible,31
aac1853286fb586a,quality,22
aac1853286fb586a,local,22
aac1853286fb586a,global_front2,0
aac1853286fb586a,conditional_front2,2
022fef6d66485384,raw,192
022fef6d66485384,hard_safety,192
022fef6d66485384,compatible,62
022fef6d66485384,quality,34
022fef6d66485384,local,34
022fef6d66485384,global_front2,0
022fef6d66485384,conditional_front2,2
51480b09db315e89,raw,192
51480b09db315e89,hard_safety,192
51480b09db315e89,compatible,42
51480b09db315e89,quality,21
51480b09db315e89,local,21
51480b09db315e89,global_front2,1
51480b09db315e89,conditional_front2,2
5d3ce016a8a256cf,raw,192
5d3ce016a8a256cf,hard_safety,192
5d3ce016a8a256cf,compatible,31
5d3ce016a8a256cf,quality,25
5d3ce016a8a256cf,local,25
5d3ce016a8a256cf,global_front2,0
5d3ce016a8a256cf,conditional_front2,2
60691b9dd3355992,raw,192
60691b9dd3355992,hard_safety,192
60691b9dd3355992,compatible,38
60691b9dd3355992,quality,33
60691b9dd3355992,local,33
60691b9dd3355992,global_front2,0
60691b9dd3355992,conditional_front2,2
0056ae51961f5a18,raw,192
0056ae51961f5a18,hard_safety,192
0056ae51961f5a18,compatible,51
0056ae51961f5a18,quality,51
0056ae51961f5a18,local,51
0056ae51961f5a18,global_front2,51
0056ae51961f5a18,conditional_front2,51
80d5ce364722516b,raw,192
80d5ce364722516b,hard_safety,138
80d5ce364722516b,compatible,28
80d5ce364722516b,quality,26
80d5ce364722516b,local,0
80d5ce364722516b,global_front2,0
80d5ce364722516b,conditional_front2,0
f0ff3b146af85463,raw,192
f0ff3b146af85463,hard_safety,192
f0ff3b146af85463,compatible,27
f0ff3b146af85463,quality,18
f0ff3b146af85463,local,18
f0ff3b146af85463,global_front2,0
f0ff3b146af85463,conditional_front2,2
6f2a7bf7cf275dd3,raw,192
6f2a7bf7cf275dd3,hard_safety,192
6f2a7bf7cf275dd3,compatible,31
6f2a7bf7cf275dd3,quality,29
6f2a7bf7cf275dd3,local,29
6f2a7bf7cf275dd3,global_front2,29
6f2a7bf7cf275dd3,conditional_front2,29
1090fdb8b57850f6,raw,192
1090fdb8b57850f6,hard_safety,192
1090fdb8b57850f6,compatible,37
1090fdb8b57850f6,quality,18
1090fdb8b57850f6,local,18
1090fdb8b57850f6,global_front2,0
1090fdb8b57850f6,conditional_front2,2
a3fa79234a9d5d7d,raw,192
a3fa79234a9d5d7d,hard_safety,183
a3fa79234a9d5d7d,compatible,34
a3fa79234a9d5d7d,quality,34
a3fa79234a9d5d7d,local,33
a3fa79234a9d5d7d,global_front2,33
a3fa79234a9d5d7d,conditional_front2,33
36c6cbf6c8a25415,raw,192
36c6cbf6c8a25415,hard_safety,192
36c6cbf6c8a25415,compatible,50
36c6cbf6c8a25415,quality,45
36c6cbf6c8a25415,local,45
36c6cbf6c8a25415,global_front2,0
36c6cbf6c8a25415,conditional_front2,2
8fe647ed2b7a5aee,raw,192
8fe647ed2b7a5aee,hard_safety,192
8fe647ed2b7a5aee,compatible,36
8fe647ed2b7a5aee,quality,27
8fe647ed2b7a5aee,local,27
8fe647ed2b7a5aee,global_front2,16
8fe647ed2b7a5aee,conditional_front2,17
5abdbfe1845e59c5,raw,192
5abdbfe1845e59c5,hard_safety,180
5abdbfe1845e59c5,compatible,44
5abdbfe1845e59c5,quality,30
5abdbfe1845e59c5,local,30
5abdbfe1845e59c5,global_front2,0
5abdbfe1845e59c5,conditional_front2,2
4af11dadd34359fe,raw,192
4af11dadd34359fe,hard_safety,192
4af11dadd34359fe,compatible,32
4af11dadd34359fe,quality,32
4af11dadd34359fe,local,32
4af11dadd34359fe,global_front2,32
4af11dadd34359fe,conditional_front2,32
ad25b37aaad95a6b,raw,192
ad25b37aaad95a6b,hard_safety,192
ad25b37aaad95a6b,compatible,36
ad25b37aaad95a6b,quality,26
ad25b37aaad95a6b,local,26
ad25b37aaad95a6b,global_front2,0
ad25b37aaad95a6b,conditional_front2,2
d5201097ad6e5d67,raw,192
d5201097ad6e5d67,hard_safety,192
d5201097ad6e5d67,compatible,42
d5201097ad6e5d67,quality,26
d5201097ad6e5d67,local,26
d5201097ad6e5d67,global_front2,0
d5201097ad6e5d67,conditional_front2,2
f96a48c3bcd45c50,raw,192
f96a48c3bcd45c50,hard_safety,178
f96a48c3bcd45c50,compatible,32
f96a48c3bcd45c50,quality,24
f96a48c3bcd45c50,local,24
f96a48c3bcd45c50,global_front2,24
f96a48c3bcd45c50,conditional_front2,24
3f36d5316f0d5a94,raw,192
3f36d5316f0d5a94,hard_safety,192
3f36d5316f0d5a94,compatible,29
3f36d5316f0d5a94,quality,29
3f36d5316f0d5a94,local,29
3f36d5316f0d5a94,global_front2,29
3f36d5316f0d5a94,conditional_front2,29
b6bba53a1bef520e,raw,192
b6bba53a1bef520e,hard_safety,190
b6bba53a1bef520e,compatible,31
b6bba53a1bef520e,quality,24
b6bba53a1bef520e,local,24
b6bba53a1bef520e,global_front2,0
b6bba53a1bef520e,conditional_front2,2
7b840b044a6a5e8d,raw,192
7b840b044a6a5e8d,hard_safety,192
7b840b044a6a5e8d,compatible,31
7b840b044a6a5e8d,quality,25
7b840b044a6a5e8d,local,25
7b840b044a6a5e8d,global_front2,0
7b840b044a6a5e8d,conditional_front2,2
22a09b0100175b62,raw,192
22a09b0100175b62,hard_safety,192
22a09b0100175b62,compatible,29
22a09b0100175b62,quality,29
22a09b0100175b62,local,29
22a09b0100175b62,global_front2,29
22a09b0100175b62,conditional_front2,29
39fd3f2e5f005306,raw,192
39fd3f2e5f005306,hard_safety,192
39fd3f2e5f005306,compatible,31
39fd3f2e5f005306,quality,31
39fd3f2e5f005306,local,31
39fd3f2e5f005306,global_front2,31
39fd3f2e5f005306,conditional_front2,31
497e7be0400158a9,raw,192
497e7be0400158a9,hard_safety,191
497e7be0400158a9,compatible,29
497e7be0400158a9,quality,25
497e7be0400158a9,local,25
497e7be0400158a9,global_front2,0
497e7be0400158a9,conditional_front2,2
6a53dd2411825857,raw,192
6a53dd2411825857,hard_safety,192
6a53dd2411825857,compatible,29
6a53dd2411825857,quality,16
6a53dd2411825857,local,16
6a53dd2411825857,global_front2,0
6a53dd2411825857,conditional_front2,2
fb9dcf5b46d65616,raw,192
fb9dcf5b46d65616,hard_safety,192
fb9dcf5b46d65616,compatible,54
fb9dcf5b46d65616,quality,44
fb9dcf5b46d65616,local,44
fb9dcf5b46d65616,global_front2,0
fb9dcf5b46d65616,conditional_front2,2
39fe00229f7b5ac4,raw,192
39fe00229f7b5ac4,hard_safety,192
39fe00229f7b5ac4,compatible,31
39fe00229f7b5ac4,quality,25
39fe00229f7b5ac4,local,25
39fe00229f7b5ac4,global_front2,0
39fe00229f7b5ac4,conditional_front2,3
63dcb963cece5b7d,raw,192
63dcb963cece5b7d,hard_safety,192
63dcb963cece5b7d,compatible,31
63dcb963cece5b7d,quality,20
63dcb963cece5b7d,local,20
63dcb963cece5b7d,global_front2,0
63dcb963cece5b7d,conditional_front2,2
88f9b4f87b6b5bd5,raw,192
88f9b4f87b6b5bd5,hard_safety,192
88f9b4f87b6b5bd5,compatible,32
88f9b4f87b6b5bd5,quality,19
88f9b4f87b6b5bd5,local,19
88f9b4f87b6b5bd5,global_front2,0
88f9b4f87b6b5bd5,conditional_front2,2
90f5bf5743cf5df0,raw,192
90f5bf5743cf5df0,hard_safety,191
90f5bf5743cf5df0,compatible,31
90f5bf5743cf5df0,quality,19
90f5bf5743cf5df0,local,19
90f5bf5743cf5df0,global_front2,0
90f5bf5743cf5df0,conditional_front2,2
52caccf1b3b95e4e,raw,192
52caccf1b3b95e4e,hard_safety,191
52caccf1b3b95e4e,compatible,36
52caccf1b3b95e4e,quality,27
52caccf1b3b95e4e,local,27
52caccf1b3b95e4e,global_front2,0
52caccf1b3b95e4e,conditional_front2,2
1b064a029c0e513a,raw,192
1b064a029c0e513a,hard_safety,192
1b064a029c0e513a,compatible,32
1b064a029c0e513a,quality,22
1b064a029c0e513a,local,22
1b064a029c0e513a,global_front2,0
1b064a029c0e513a,conditional_front2,2
50790f7ba9405c67,raw,192
50790f7ba9405c67,hard_safety,192
50790f7ba9405c67,compatible,41
50790f7ba9405c67,quality,41
50790f7ba9405c67,local,41
50790f7ba9405c67,global_front2,41
50790f7ba9405c67,conditional_front2,41
0bc3c50e1292529c,raw,192
0bc3c50e1292529c,hard_safety,192
0bc3c50e1292529c,compatible,72
0bc3c50e1292529c,quality,72
0bc3c50e1292529c,local,72
0bc3c50e1292529c,global_front2,72
0bc3c50e1292529c,conditional_front2,72
ad906e8bb5375747,raw,192
ad906e8bb5375747,hard_safety,187
ad906e8bb5375747,compatible,32
ad906e8bb5375747,quality,24
ad906e8bb5375747,local,24
ad906e8bb5375747,global_front2,0
ad906e8bb5375747,conditional_front2,2
0a76d212e8fe5898,raw,192
0a76d212e8fe5898,hard_safety,192
0a76d212e8fe5898,compatible,32
0a76d212e8fe5898,quality,26
0a76d212e8fe5898,local,26
0a76d212e8fe5898,global_front2,0
0a76d212e8fe5898,conditional_front2,2
77d96cb44005501c,raw,192
77d96cb44005501c,hard_safety,192
77d96cb44005501c,compatible,27
77d96cb44005501c,quality,22
77d96cb44005501c,local,22
77d96cb44005501c,global_front2,0
77d96cb44005501c,conditional_front2,2
12ed1a1d4ae657d1,raw,192
12ed1a1d4ae657d1,hard_safety,192
12ed1a1d4ae657d1,compatible,36
12ed1a1d4ae657d1,quality,31
12ed1a1d4ae657d1,local,31
12ed1a1d4ae657d1,global_front2,0
12ed1a1d4ae657d1,conditional_front2,2
a3e94bd829b75673,raw,192
a3e94bd829b75673,hard_safety,192
a3e94bd829b75673,compatible,31
a3e94bd829b75673,quality,26
a3e94bd829b75673,local,26
a3e94bd829b75673,global_front2,0
a3e94bd829b75673,conditional_front2,2
d7d94b48775a52d4,raw,192
d7d94b48775a52d4,hard_safety,192
d7d94b48775a52d4,compatible,39
d7d94b48775a52d4,quality,39
d7d94b48775a52d4,local,39
d7d94b48775a52d4,global_front2,39
d7d94b48775a52d4,conditional_front2,39
7640be138ae05408,raw,192
7640be138ae05408,hard_safety,192
7640be138ae05408,compatible,43
7640be138ae05408,quality,43
7640be138ae05408,local,43
7640be138ae05408,global_front2,43
7640be138ae05408,conditional_front2,43
f82c33508e915106,raw,192
f82c33508e915106,hard_safety,192
f82c33508e915106,compatible,33
f82c33508e915106,quality,33
f82c33508e915106,local,33
f82c33508e915106,global_front2,33
f82c33508e915106,conditional_front2,33
3138ce4847ee5007,raw,192
3138ce4847ee5007,hard_safety,192
3138ce4847ee5007,compatible,29
3138ce4847ee5007,quality,19
3138ce4847ee5007,local,19
3138ce4847ee5007,global_front2,0
3138ce4847ee5007,conditional_front2,2
25822d3d04305af8,raw,192
25822d3d04305af8,hard_safety,192
25822d3d04305af8,compatible,32
25822d3d04305af8,quality,32
25822d3d04305af8,local,32
25822d3d04305af8,global_front2,32
25822d3d04305af8,conditional_front2,32
ba642ba3c9a65fe7,raw,192
ba642ba3c9a65fe7,hard_safety,188
ba642ba3c9a65fe7,compatible,43
ba642ba3c9a65fe7,quality,25
ba642ba3c9a65fe7,local,25
ba642ba3c9a65fe7,global_front2,0
ba642ba3c9a65fe7,conditional_front2,2
e34f51206f0e53db,raw,192
e34f51206f0e53db,hard_safety,170
e34f51206f0e53db,compatible,35
e34f51206f0e53db,quality,22
e34f51206f0e53db,local,22
e34f51206f0e53db,global_front2,0
e34f51206f0e53db,conditional_front2,2
5da31ca5ce165787,raw,192
5da31ca5ce165787,hard_safety,192
5da31ca5ce165787,compatible,30
5da31ca5ce165787,quality,30
5da31ca5ce165787,local,30
5da31ca5ce165787,global_front2,30
5da31ca5ce165787,conditional_front2,30
9a90853892925989,raw,192
9a90853892925989,hard_safety,192
9a90853892925989,compatible,84
9a90853892925989,quality,84
9a90853892925989,local,84
9a90853892925989,global_front2,84
9a90853892925989,conditional_front2,84
09c3d9dbca6455e5,raw,192
09c3d9dbca6455e5,hard_safety,191
09c3d9dbca6455e5,compatible,50
09c3d9dbca6455e5,quality,50
09c3d9dbca6455e5,local,50
09c3d9dbca6455e5,global_front2,50
09c3d9dbca6455e5,conditional_front2,50
42231e5449d3576a,raw,192
42231e5449d3576a,hard_safety,192
42231e5449d3576a,compatible,28
42231e5449d3576a,quality,28
42231e5449d3576a,local,0
42231e5449d3576a,global_front2,0
42231e5449d3576a,conditional_front2,0
bf78c475adfb5eb1,raw,192
bf78c475adfb5eb1,hard_safety,192
bf78c475adfb5eb1,compatible,52
bf78c475adfb5eb1,quality,52
bf78c475adfb5eb1,local,52
bf78c475adfb5eb1,global_front2,52
bf78c475adfb5eb1,conditional_front2,52
2fbab9ffc3fe5a5d,raw,192
2fbab9ffc3fe5a5d,hard_safety,192
2fbab9ffc3fe5a5d,compatible,30
2fbab9ffc3fe5a5d,quality,30
2fbab9ffc3fe5a5d,local,30
2fbab9ffc3fe5a5d,global_front2,30
2fbab9ffc3fe5a5d,conditional_front2,30
7fe6e7ce9cb7559d,raw,192
7fe6e7ce9cb7559d,hard_safety,192
7fe6e7ce9cb7559d,compatible,42
7fe6e7ce9cb7559d,quality,42
7fe6e7ce9cb7559d,local,42
7fe6e7ce9cb7559d,global_front2,42
7fe6e7ce9cb7559d,conditional_front2,42
ebb4d3e033ae55e2,raw,192
ebb4d3e033ae55e2,hard_safety,187
ebb4d3e033ae55e2,compatible,45
ebb4d3e033ae55e2,quality,33
ebb4d3e033ae55e2,local,33
ebb4d3e033ae55e2,global_front2,0
ebb4d3e033ae55e2,conditional_front2,2
f1d60841a46d53a5,raw,192
f1d60841a46d53a5,hard_safety,192
f1d60841a46d53a5,compatible,52
f1d60841a46d53a5,quality,23
f1d60841a46d53a5,local,23
f1d60841a46d53a5,global_front2,0
f1d60841a46d53a5,conditional_front2,2
8419b5d5eab75027,raw,192
8419b5d5eab75027,hard_safety,188
8419b5d5eab75027,compatible,35
8419b5d5eab75027,quality,29
8419b5d5eab75027,local,29
8419b5d5eab75027,global_front2,0
8419b5d5eab75027,conditional_front2,2
9c16cb6c4f94521c,raw,192
9c16cb6c4f94521c,hard_safety,192
9c16cb6c4f94521c,compatible,31
9c16cb6c4f94521c,quality,16
9c16cb6c4f94521c,local,16
9c16cb6c4f94521c,global_front2,16
9c16cb6c4f94521c,conditional_front2,16
35e2f788f41851c0,raw,192
35e2f788f41851c0,hard_safety,192
35e2f788f41851c0,compatible,44
35e2f788f41851c0,quality,32
35e2f788f41851c0,local,32
35e2f788f41851c0,global_front2,0
35e2f788f41851c0,conditional_front2,2
54d3068f889b58ee,raw,192
54d3068f889b58ee,hard_safety,192
54d3068f889b58ee,compatible,36
54d3068f889b58ee,quality,21
54d3068f889b58ee,local,21
54d3068f889b58ee,global_front2,0
54d3068f889b58ee,conditional_front2,2
e1ee982450c85213,raw,192
e1ee982450c85213,hard_safety,188
e1ee982450c85213,compatible,39
e1ee982450c85213,quality,27
e1ee982450c85213,local,27
e1ee982450c85213,global_front2,0
e1ee982450c85213,conditional_front2,2
4a8b4dff75c15a8a,raw,192
4a8b4dff75c15a8a,hard_safety,159
4a8b4dff75c15a8a,compatible,39
4a8b4dff75c15a8a,quality,39
4a8b4dff75c15a8a,local,21
4a8b4dff75c15a8a,global_front2,21
4a8b4dff75c15a8a,conditional_front2,21
1819e1b106b354ad,raw,192
1819e1b106b354ad,hard_safety,192
1819e1b106b354ad,compatible,34
1819e1b106b354ad,quality,19
1819e1b106b354ad,local,19
1819e1b106b354ad,global_front2,0
1819e1b106b354ad,conditional_front2,2
4ecdbea836725622,raw,192
4ecdbea836725622,hard_safety,192
4ecdbea836725622,compatible,35
4ecdbea836725622,quality,27
4ecdbea836725622,local,27
4ecdbea836725622,global_front2,0
4ecdbea836725622,conditional_front2,2
b9bcc9d0efaf5c7e,raw,192
b9bcc9d0efaf5c7e,hard_safety,192
b9bcc9d0efaf5c7e,compatible,29
b9bcc9d0efaf5c7e,quality,29
b9bcc9d0efaf5c7e,local,29
b9bcc9d0efaf5c7e,global_front2,29
b9bcc9d0efaf5c7e,conditional_front2,29
253b856b49ef52d2,raw,192
253b856b49ef52d2,hard_safety,192
253b856b49ef52d2,compatible,44
253b856b49ef52d2,quality,35
253b856b49ef52d2,local,35
253b856b49ef52d2,global_front2,0
253b856b49ef52d2,conditional_front2,2
68e39232887c5e4a,raw,192
68e39232887c5e4a,hard_safety,192
68e39232887c5e4a,compatible,25
68e39232887c5e4a,quality,10
68e39232887c5e4a,local,10
68e39232887c5e4a,global_front2,0
68e39232887c5e4a,conditional_front2,2
2e2bb8bb71265998,raw,192
2e2bb8bb71265998,hard_safety,192
2e2bb8bb71265998,compatible,33
2e2bb8bb71265998,quality,21
2e2bb8bb71265998,local,21
2e2bb8bb71265998,global_front2,0
2e2bb8bb71265998,conditional_front2,2
e34a1f5fb71c54da,raw,192
e34a1f5fb71c54da,hard_safety,192
e34a1f5fb71c54da,compatible,58
e34a1f5fb71c54da,quality,49
e34a1f5fb71c54da,local,49
