token,method,raw_index,loss,region,q_holdout,PDMS,exact_source,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref
91513086606a567e,conditional_pc,132,1.4237020877772011e-05,boundary,94.53125,100.0,Bridge-0.2_mts_8692,0.0825311467051506,0.09560978412628174,0.9540233844492002,0.007527993526309729,-7.527993526309729e-08
91513086606a567e,conditional_pc,44,1.5827790775801986e-05,boundary,64.0625,100.0,IL-native,0.09199156612157822,0.09560978412628174,0.9834187991972523,0.00864945724606514,-8.649457246065141e-08
161154cbf4245a3d,score,176,0.0015274422130460152,far,100.0,100.0,Bridge-0.2_apr_9145,0.8182012438774109,0.40215638279914856,-0.9175242915249867,-0.30190664529800415,3.0190664529800416e-06
161154cbf4245a3d,pareto,176,0.0015274422130460152,far,100.0,100.0,Bridge-0.2_apr_9145,0.8182012438774109,0.40215638279914856,-0.9175242915249867,-0.30190664529800415,3.0190664529800416e-06
161154cbf4245a3d,gt_distance,56,0.00028176983096273034,core,13.28125,99.96863982067872,IL-native,0.3262658715248108,0.40215638279914856,-0.8936966411073823,-0.1172618493437767,1.172618493437767e-06
161154cbf4245a3d,old_pc,56,0.00028176983096273034,core,13.28125,99.96863982067872,IL-native,0.3262658715248108,0.40215638279914856,-0.8936966411073823,-0.1172618493437767,1.172618493437767e-06
161154cbf4245a3d,conditional_pc,51,0.00012121993313485291,boundary,76.5625,99.74353115031236,IL-native,0.09257826954126358,0.40215638279914856,-0.280939216637942,-0.01045963168144226,1.0459631681442262e-07
ac5b4b33a03c57fe,score,0,0.0002538079679652583,far,100.0,100.0,GT,0.34532198309898376,0.1316484808921814,0.8037185615048267,0.03653794154524803,-3.6537941545248034e-07
ac5b4b33a03c57fe,score,1,0.00025033941346919164,far,100.0,100.0,GT,0.3423513174057007,0.1316484808921814,0.7840000725915186,0.035334907472133636,-3.533490747213364e-07
ac5b4b33a03c57fe,score,2,0.00024266609398182482,far,100.0,100.0,GT,0.3360685408115387,0.1316484808921814,0.8055931927053495,0.03564178943634033,-3.5641789436340333e-07
ac5b4b33a03c57fe,score,3,0.00025080927298404276,far,100.0,100.0,GT,0.34292858839035034,0.1316484808921814,0.7888564304941073,0.035613734275102615,-3.5613734275102616e-07
ac5b4b33a03c57fe,pareto,0,0.0002538079679652583,far,100.0,100.0,GT,0.34532198309898376,0.1316484808921814,0.8037185615048267,0.03653794154524803,-3.6537941545248034e-07
ac5b4b33a03c57fe,pareto,124,0.0006308605297817849,far,100.0,100.0,apr_9145,0.6636456251144409,0.1316484808921814,-0.5487463332340332,-0.047942835837602615,4.794283583760262e-07
ac5b4b33a03c57fe,pareto,113,0.00047748190263519064,far,100.0,100.0,apr_9145,0.30092307925224304,0.1316484808921814,0.13797297771992417,0.00546594662591815,-5.4659466259181503e-08
ac5b4b33a03c57fe,pareto,168,8.801672629488166e-05,boundary,92.96875,100.0,Bridge-0.2_grpo_9041,0.18300247192382812,0.1316484808921814,-0.49903842320818015,-0.012022832408547401,1.2022832408547404e-07
ac5b4b33a03c57fe,gt_distance,0,0.0002538079679652583,far,100.0,100.0,GT,0.34532198309898376,0.1316484808921814,0.8037185615048267,0.03653794154524803,-3.6537941545248034e-07
ac5b4b33a03c57fe,gt_distance,53,5.9834372223122045e-05,boundary,78.90625,100.0,IL-native,0.11486394703388214,0.1316484808921814,-0.5192653781871313,-0.007852156646549702,7.852156646549702e-08
ac5b4b33a03c57fe,gt_distance,125,0.00040878032450564206,far,100.0,100.0,apr_9145,0.30199408531188965,0.1316484808921814,0.35966807429460995,0.014299346134066582,-1.4299346134066582e-07
ac5b4b33a03c57fe,gt_distance,77,0.0009353096756967716,far,100.0,100.0,mts_8692,0.7169249057769775,0.1316484808921814,0.7914063562358216,0.07469457387924194,-7.469457387924195e-07
ac5b4b33a03c57fe,old_pc,36,4.664251537178643e-05,boundary,88.28125,100.0,IL-native,0.061839260160923004,0.1316484808921814,-0.2022629689188494,-0.0016466318629682064,1.6466318629682065e-08
ac5b4b33a03c57fe,old_pc,59,0.00011760742927435786,boundary,92.96875,100.0,IL-native,0.21793635189533234,0.1316484808921814,0.9775924321941245,0.028048094362020493,-2.8048094362020495e-07
ac5b4b33a03c57fe,old_pc,38,9.699924703454599e-05,boundary,92.96875,100.0,IL-native,0.20928485691547394,0.1316484808921814,-0.03939159369429017,-0.0010853185085579753,1.0853185085579755e-08
ac5b4b33a03c57fe,old_pc,61,5.0864200602518395e-05,boundary,90.625,100.0,IL-native,0.10130425542593002,0.1316484808921814,0.9630814610535854,0.012844185344874859,-1.284418534487486e-07
ac5b4b33a03c57fe,conditional_pc,36,4.664251537178643e-05,boundary,88.28125,100.0,IL-native,0.061839260160923004,0.1316484808921814,-0.2022629689188494,-0.0016466318629682064,1.6466318629682065e-08
ac5b4b33a03c57fe,conditional_pc,59,0.00011760742927435786,boundary,92.96875,100.0,IL-native,0.21793635189533234,0.1316484808921814,0.9775924321941245,0.028048094362020493,-2.8048094362020495e-07
ac5b4b33a03c57fe,conditional_pc,38,9.699924703454599e-05,boundary,92.96875,100.0,IL-native,0.20928485691547394,0.1316484808921814,-0.03939159369429017,-0.0010853185085579753,1.0853185085579755e-08
ac5b4b33a03c57fe,conditional_pc,61,5.0864200602518395e-05,boundary,90.625,100.0,IL-native,0.10130425542593002,0.1316484808921814,0.9630814610535854,0.012844185344874859,-1.284418534487486e-07
2ad520fb925f5ace,score,96,0.005608869549178053,far,100.0,100.0,grpo_9041,0.6298310160636902,1.254562258720398,-0.48196985402227666,-0.3808343708515167,3.8083437085151677e-06
2ad520fb925f5ace,pareto,96,0.005608869549178053,far,100.0,100.0,grpo_9041,0.6298310160636902,1.254562258720398,-0.48196985402227666,-0.3808343708515167,3.8083437085151677e-06
2ad520fb925f5ace,gt_distance,161,0.0010245526527796756,far,100.0,100.0,Bridge-0.4_grpo_9041,0.2785959839820862,1.254562258720398,-0.29999538905570955,-0.10485319048166275,1.0485319048166275e-06
2ad520fb925f5ace,old_pc,57,0.00020764817418239545,boundary,61.71875,97.91441680204777,IL-native,0.2848025858402252,1.254562258720398,0.8749792020892284,0.31263232231140137,-3.126323223114014e-06
2ad520fb925f5ace,conditional_pc,57,0.00020764817418239545,boundary,61.71875,97.91441680204777,IL-native,0.2848025858402252,1.254562258720398,0.8749792020892284,0.31263232231140137,-3.126323223114014e-06
51480b09db315e89,score,91,9.230242721969262e-05,far,100.0,100.0,mts_8751,0.19895806908607483,0.06629810482263565,0.7370243502565117,0.00972175132483244,-9.721751324832441e-08
51480b09db315e89,pareto,91,9.230242721969262e-05,far,100.0,100.0,mts_8751,0.19895806908607483,0.06629810482263565,0.7370243502565117,0.00972175132483244,-9.721751324832441e-08
51480b09db315e89,gt_distance,97,5.850187881151214e-05,far,100.0,100.0,grpo_9041,0.14802582561969757,0.06629810482263565,0.9503363717012935,0.009326441213488579,-9.32644121348858e-08
51480b09db315e89,old_pc,46,2.7983568543277215e-05,boundary,90.625,99.88547440348027,IL-native,0.09232506901025772,0.06629810482263565,0.703559095250428,0.004306469112634659,-4.306469112634659e-08
51480b09db315e89,conditional_pc,46,2.7983568543277215e-05,boundary,90.625,99.88547440348027,IL-native,0.09232506901025772,0.06629810482263565,0.703559095250428,0.004306469112634659,-4.306469112634659e-08
cd07f4279fa35240,score,96,0.003320570591313299,far,100.0,100.0,grpo_9041,0.3396248519420624,0.26590198278427124,-0.3224014321250675,-0.02911508083343506,2.911508083343506e-07
cd07f4279fa35240,pareto,96,0.003320570591313299,far,100.0,100.0,grpo_9041,0.3396248519420624,0.26590198278427124,-0.3224014321250675,-0.02911508083343506,2.911508083343506e-07
cd07f4279fa35240,gt_distance,174,0.0009817165555432439,far,100.0,99.46179853276065,Bridge-0.6_grpo_9041,0.18618041276931763,0.26590198278427124,-0.12933044748902134,-0.00640259962528944,6.402599625289441e-08
cd07f4279fa35240,old_pc,132,0.0003225237160222605,boundary,66.40625,90.0660229251732,Bridge-0.2_mts_8692,0.18637007474899292,0.26590198278427124,0.6992635581305543,0.03465282544493675,-3.4652825444936753e-07
cd07f4279fa35240,conditional_pc,132,0.0003225237160222605,boundary,66.40625,90.0660229251732,Bridge-0.2_mts_8692,0.18637007474899292,0.26590198278427124,0.6992635581305543,0.03465282544493675,-3.4652825444936753e-07
3fa2f81cff025162,score,22,8.553206680517178e-05,far,100.0,100.0,GT,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07
3fa2f81cff025162,pareto,22,8.553206680517178e-05,far,100.0,100.0,GT,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07
3fa2f81cff025162,gt_distance,22,8.553206680517178e-05,far,100.0,100.0,GT,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07
3fa2f81cff025162,old_pc,50,3.9813972762203775e-05,boundary,57.03125,98.35765079546884,IL-native,0.14812380075454712,0.059966977685689926,0.9479886289948668,0.008420543745160103,-8.420543745160103e-08
3fa2f81cff025162,conditional_pc,50,3.9813972762203775e-05,boundary,57.03125,98.35765079546884,IL-native,0.14812380075454712,0.059966977685689926,0.9479886289948668,0.008420543745160103,-8.420543745160103e-08
91c9748ec36d552e,score,22,0.0008501692263962468,far,100.0,93.98215678028089,GT,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07
91c9748ec36d552e,pareto,22,0.0008501692263962468,far,100.0,93.98215678028089,GT,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07
91c9748ec36d552e,gt_distance,22,0.0008501692263962468,far,100.0,93.98215678028089,GT,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07
91c9748ec36d552e,old_pc,62,0.00011502535699037253,boundary,79.6875,90.8510990830261,IL-native,0.17678110301494598,0.08693699538707733,0.9208090951547688,0.014151747338473797,-1.4151747338473799e-07
91c9748ec36d552e,conditional_pc,62,0.00011502535699037253,boundary,79.6875,90.8510990830261,IL-native,0.17678110301494598,0.08693699538707733,0.9208090951547688,0.014151747338473797,-1.4151747338473799e-07
f0328bdcd0e15d3a,score,124,0.00020405172108439729,far,100.0,98.93017901011517,apr_9145,0.3642139434814453,0.1251860111951828,0.9620093822263652,0.04386232793331146,-4.3862327933311463e-07
f0328bdcd0e15d3a,pareto,124,0.00020405172108439729,far,100.0,98.93017901011517,apr_9145,0.3642139434814453,0.1251860111951828,0.9620093822263652,0.04386232793331146,-4.3862327933311463e-07
f0328bdcd0e15d3a,gt_distance,106,3.703179208969232e-05,far,100.0,95.66237154208338,grpo_9041,0.13683882355690002,0.1251860111951828,0.8855090382232769,0.015169041231274605,-1.5169041231274607e-07
f0328bdcd0e15d3a,old_pc,48,2.518523979233578e-05,boundary,87.5,94.60180686832516,IL-native,0.12724384665489197,0.1251860111951828,0.9941251538652441,0.01583556830883026,-1.5835568308830264e-07
f0328bdcd0e15d3a,conditional_pc,48,2.518523979233578e-05,boundary,87.5,94.60180686832516,IL-native,0.12724384665489197,0.1251860111951828,0.9941251538652441,0.01583556830883026,-1.5835568308830264e-07
26043d2de718532d,score,0,0.0028452811966417357,far,100.0,100.0,GT,1.1421042680740356,0.3758244812488556,0.9621724516020939,0.41299399733543396,-4.12993997335434e-06
26043d2de718532d,score,1,0.0027383152773836628,far,100.0,100.0,GT,1.1185131072998047,0.3758244812488556,0.9639255431374377,0.40520018339157104,-4.052001833915711e-06
26043d2de718532d,score,2,0.0029323058406589553,far,100.0,100.0,GT,1.1585170030593872,0.3758244812488556,0.963657797581071,0.41957569122314453,-4.195756912231446e-06
26043d2de718532d,score,3,0.0027155979041708633,far,100.0,100.0,GT,1.1173895597457886,0.3758244812488556,0.9632287443438704,0.4045005440711975,-4.045005440711976e-06
26043d2de718532d,pareto,0,0.0028452811966417357,far,100.0,100.0,GT,1.1421042680740356,0.3758244812488556,0.9621724516020939,0.41299399733543396,-4.12993997335434e-06
26043d2de718532d,pareto,122,0.004673412142437883,far,100.0,100.0,apr_9145,1.0609617233276367,0.3758244812488556,0.8894397959328179,0.3546511232852936,-3.5465112328529363e-06
26043d2de718532d,pareto,103,0.0008089640396065079,far,100.0,100.0,grpo_9041,0.5059036016464233,0.3758244812488556,-0.1839768629218826,-0.034979697316884995,3.4979697316885e-07
26043d2de718532d,pareto,165,0.0005097467565065017,far,100.0,100.0,Bridge-0.4_grpo_9041,0.21967169642448425,0.3758244812488556,0.8667366630942196,0.07155604660511017,-7.155604660511017e-07
26043d2de718532d,gt_distance,0,0.0028452811966417357,far,100.0,100.0,GT,1.1421042680740356,0.3758244812488556,0.9621724516020939,0.41299399733543396,-4.12993997335434e-06
26043d2de718532d,gt_distance,37,0.00015241571236401796,core,39.0625,100.0,IL-native,0.18258051574230194,0.3758244812488556,0.7286484148721113,0.04999856278300285,-4.999856278300286e-07
26043d2de718532d,gt_distance,83,0.003964832663768902,far,100.0,100.0,mts_8751,1.4588291645050049,0.3758244812488556,0.8325180453179029,0.45643943548202515,-4.564394354820252e-06
26043d2de718532d,gt_distance,180,0.000890197632543277,far,100.0,100.0,Bridge-0.2_apr_9145,0.48547792434692383,0.3758244812488556,0.8555439229414321,0.15609782934188843,-1.5609782934188844e-06
26043d2de718532d,old_pc,35,0.00032801500310597476,boundary,78.125,100.0,IL-native,0.30516818165779114,0.3758244812488556,0.819865027953239,0.09403005242347717,-9.403005242347718e-07
26043d2de718532d,old_pc,62,0.00036029700277140364,boundary,78.125,100.0,IL-native,0.30204635858535767,0.3758244812488556,0.3050586303947674,0.03462916240096092,-3.4629162400960925e-07
26043d2de718532d,old_pc,46,0.0002191392804888892,boundary,64.84375,100.0,IL-native,0.2098521888256073,0.3758244812488556,-0.7025890193410216,-0.055411502718925476,5.541150271892548e-07
26043d2de718532d,old_pc,53,0.000403166339310701,boundary,78.125,100.0,IL-native,0.35180288553237915,0.3758244812488556,0.9752739940833611,0.1289469599723816,-1.289469599723816e-06
26043d2de718532d,conditional_pc,35,0.00032801500310597476,boundary,78.125,100.0,IL-native,0.30516818165779114,0.3758244812488556,0.819865027953239,0.09403005242347717,-9.403005242347718e-07
26043d2de718532d,conditional_pc,62,0.00036029700277140364,boundary,78.125,100.0,IL-native,0.30204635858535767,0.3758244812488556,0.3050586303947674,0.03462916240096092,-3.4629162400960925e-07
26043d2de718532d,conditional_pc,46,0.0002191392804888892,boundary,64.84375,100.0,IL-native,0.2098521888256073,0.3758244812488556,-0.7025890193410216,-0.055411502718925476,5.541150271892548e-07
26043d2de718532d,conditional_pc,53,0.000403166339310701,boundary,78.125,100.0,IL-native,0.35180288553237915,0.3758244812488556,0.9752739940833611,0.1289469599723816,-1.289469599723816e-06
3ae8bec3c87f599a,score,80,0.508998854085803,far,100.0,100.0,mts_8751,17.490800857543945,0.2569713890552521,0.8807486717805707,3.958644151687622,-3.9586441516876225e-05
3ae8bec3c87f599a,pareto,80,0.508998854085803,far,100.0,100.0,mts_8751,17.490800857543945,0.2569713890552521,0.8807486717805707,3.958644151687622,-3.9586441516876225e-05
3ae8bec3c87f599a,gt_distance,184,0.00719688150275033,far,100.0,89.35616208893059,Bridge-0.2_apr_9145,1.4683995246887207,0.2569713890552521,0.9669102772516406,0.3648506999015808,-3.6485069990158086e-06
3ae8bec3c87f599a,old_pc,55,0.001112729460146511,boundary,61.71875,85.39379449505232,IL-native,0.6575101613998413,0.2569713890552521,0.9825743593865339,0.16601704061031342,-1.6601704061031343e-06
3ae8bec3c87f599a,conditional_pc,55,0.001112729460146511,boundary,61.71875,85.39379449505232,IL-native,0.6575101613998413,0.2569713890552521,0.9825743593865339,0.16601704061031342,-1.6601704061031343e-06
36c5c837df3259f8,score,126,0.010893708997173235,far,100.0,96.51106240260819,apr_9145,1.8362572193145752,0.07119981944561005,0.24061279689601617,0.03145800158381462,-3.1458001583814625e-07
36c5c837df3259f8,pareto,126,0.010893708997173235,far,100.0,96.51106240260819,apr_9145,1.8362572193145752,0.07119981944561005,0.24061279689601617,0.03145800158381462,-3.1458001583814625e-07
36c5c837df3259f8,gt_distance,40,0.00010931194810837042,core,27.34375,91.29174456115354,IL-native,0.15834739804267883,0.07119981944561005,0.6015655500472311,0.00678223418071866,-6.782234180718661e-08
36c5c837df3259f8,old_pc,59,0.0001778685636963928,boundary,90.625,91.40354051221783,IL-native,0.24394068121910095,0.07119981944561005,0.4036752338560811,0.0070112464018166065,-7.011246401816607e-08
36c5c837df3259f8,conditional_pc,59,0.0001778685636963928,boundary,90.625,91.40354051221783,IL-native,0.24394068121910095,0.07119981944561005,0.4036752338560811,0.0070112464018166065,-7.011246401816607e-08
acfc271e3c3d58fa,score,22,0.002686310719582252,far,100.0,94.61765006920841,GT,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07
acfc271e3c3d58fa,pareto,22,0.002686310719582252,far,100.0,94.61765006920841,GT,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07
acfc271e3c3d58fa,gt_distance,22,0.002686310719582252,far,100.0,94.61765006920841,GT,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07
acfc271e3c3d58fa,old_pc,39,0.00027795351343229413,boundary,65.625,92.62690114204607,IL-native,0.21751625835895538,0.15019063651561737,-0.7180271842619358,-0.023457162082195282,2.3457162082195285e-07
acfc271e3c3d58fa,conditional_pc,39,0.00027795351343229413,boundary,65.625,92.62690114204607,IL-native,0.21751625835895538,0.15019063651561737,-0.7180271842619358,-0.023457162082195282,2.3457162082195285e-07
86a8eb25b4045aba,score,22,0.015522823232458904,far,100.0,97.87865506488525,GT,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06
86a8eb25b4045aba,pareto,22,0.015522823232458904,far,100.0,97.87865506488525,GT,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06
86a8eb25b4045aba,gt_distance,22,0.015522823232458904,far,100.0,97.87865506488525,GT,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06
86a8eb25b4045aba,old_pc,59,0.0006304004018602427,boundary,60.15625,95.8033747431105,IL-native,0.4856787323951721,0.2120891660451889,0.6443529416910088,0.06637299060821533,-6.637299060821534e-07
