token,log,cohort,psi_train,psi_validation,positive_weight_targets,non_gt_targets
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,True,False,1,1
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,True,False,1,1
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,False,True,1,0
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,True,False,2,2
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,True,False,1,0
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,True,False,2,1
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,False,True,1,0
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,True,False,1,1
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,True,False,1,1
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,True,False,2,2
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,False,True,1,0
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,True,False,1,1
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,True,False,2,1
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,True,False,2,2
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,True,False,2,1
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,True,False,1,1
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,True,False,3,3
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,True,False,1,1
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,True,False,1,1
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,True,False,1,1
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,True,False,2,1
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,True,False,1,1
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,False,True,1,0
c75edb67a65b5a33,2021.08.31.16.37.21_veh-40_01101_01177,OLD1000,False,True,1,0
fbec1eb4b33955e2,2021.06.07.17.46.49_veh-35_04084_04828,OLD1000,False,True,1,0
c1ae700926d4577c,2021.07.09.20.26.06_veh-35_03898_05974,OLD1000,True,False,2,2
eba5b88270db545e,2021.09.15.13.16.40_veh-28_00642_01267,OLD1000,True,False,1,1
0481ff72500154f2,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,True,False,1,0
70d9d2c73e4155d4,2021.10.06.19.27.33_veh-28_00805_01736,OLD1000,True,False,1,1
685c110d6a615ff8,2021.06.09.19.40.26_veh-12_00279_01212,OLD1000,True,False,2,1
b1483be2f1e35882,2021.07.09.20.59.12_veh-38_01208_01692,OLD1000,True,False,2,1
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,OLD1000,True,False,1,1
335528f321b45d88,2021.07.09.17.06.37_veh-35_02609_05015,OLD1000,True,False,2,1
e5ba0fd6afc15419,2021.07.16.18.49.56_veh-26_00833_03384,OLD1000,True,False,3,2
07bd6c8c7de152a6,2021.10.01.17.52.06_veh-28_00748_00952,OLD1000,True,False,1,0
0b9f2aceebbf5003,2021.06.14.11.44.56_veh-35_00059_00410,OLD1000,True,False,2,1
e8991ab64afb5db6,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,True,False,2,1
66c135a6ec7f53c4,2021.06.08.18.59.48_veh-12_03122_03677,OLD1000,False,True,1,0
1fe597d0fb1454dc,2021.09.15.13.16.40_veh-28_01343_01432,OLD1000,True,False,1,1
fefa00cc3fe65b70,2021.06.07.17.46.49_veh-35_04839_05184,OLD1000,False,True,1,0
fddb21da30bb54c2,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,True,False,1,0
aceba8d21dfe5d03,2021.06.14.16.48.02_veh-12_03472_03779,OLD1000,True,False,2,2
ac940ab1e16558e9,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,True,False,2,1
4ac0a91fc4dd5ca9,2021.07.09.17.06.37_veh-35_00928_02567,OLD1000,True,False,2,1
cdec4cc7781e5d4d,2021.07.09.15.53.28_veh-38_00184_02293,OLD1000,True,False,2,1
01034b2411ce5ea0,2021.10.11.05.34.05_veh-50_01281_01692,OLD1000,True,False,1,1
fb7f5f4fd1a25f13,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,True,False,2,1
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,OLD1000,True,False,1,1
28b79e32839a543b,2021.06.09.18.23.43_veh-35_05198_05504,OLD1000,True,False,2,1
2b07bad4bce156cd,2021.06.09.17.37.09_veh-12_01465_01790,OLD1000,True,False,1,0
66d778b97714583a,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,True,False,2,1
a8c9f51e547a5fed,2021.10.11.07.12.18_veh-50_00345_00498,OLD1000,True,False,1,1
7a0635b7942859c6,2021.07.16.00.51.05_veh-17_01352_01901,OLD1000,True,False,2,1
84b13f58e18551a8,2021.09.15.15.34.53_veh-28_00365_00501,OLD1000,True,False,2,1
87ec42ef94f75f0c,2021.08.24.17.37.11_veh-08_02359_02623,OLD1000,False,True,1,0
feae0b42dda25c87,2021.10.01.19.16.42_veh-28_03307_03808,OLD1000,True,False,2,1
b663343f65cd5e92,2021.06.14.16.48.02_veh-12_04783_04967,OLD1000,True,False,2,1
71495dbc0a3255dc,2021.10.01.19.16.42_veh-28_01511_01624,OLD1000,True,False,2,2
244f412a59375c65,2021.06.14.13.27.42_veh-35_04001_04236,OLD1000,True,False,2,2
5c1f98237d1852b9,2021.09.15.15.02.19_veh-39_01107_01666,OLD1000,True,False,2,1
9eddebd4be385650,2021.10.11.08.31.07_veh-50_00791_00954,OLD1000,True,False,1,1
b53636b863815077,2021.09.14.19.46.05_veh-45_01937_02119,OLD1000,False,True,1,0
1ef92a1e554b567c,2021.10.05.07.10.04_veh-52_00252_00406,OLD1000,False,True,1,0
019cfd828c3f5b7c,2021.07.16.22.40.23_veh-38_00371_00797,OLD1000,True,False,1,1
55a649760430531d,2021.06.23.20.00.35_veh-35_00960_03649,OLD1000,True,False,1,1
377d9bb5bb125691,2021.06.23.14.06.20_veh-26_01563_02494,OLD1000,True,False,1,1
a40383b62c8b5f0a,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,True,False,2,1
6822dc0570565ef4,2021.08.17.13.10.50_veh-08_00313_00564,OLD1000,True,False,1,1
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,OLD1000,True,False,1,1
28c5133d23575e81,2021.08.31.14.01.15_veh-40_00573_00681,OLD1000,False,True,1,0
0726ca723042500c,2021.07.16.20.45.29_veh-35_02509_02649,OLD1000,True,False,2,2
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,OLD1000,True,False,1,1
60e4b765d65a534a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,True,False,1,1
cb8ed00b6b6e5650,2021.07.16.16.01.30_veh-38_00356_02486,OLD1000,True,False,3,3
f11aede9f6665b09,2021.08.17.17.55.18_veh-43_00802_01030,OLD1000,True,False,2,2
8ae2f982585058f2,2021.10.01.15.32.11_veh-28_00475_00930,OLD1000,True,False,1,1
ee81b62009285462,2021.06.09.17.23.18_veh-38_04286_04521,OLD1000,True,False,2,1
8783e69e8b9d5d5c,2021.09.14.18.43.41_veh-45_02503_03013,OLD1000,False,True,1,0
9566c9689988532d,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,True,False,1,1
a49f197b94e15a20,2021.10.05.06.24.06_veh-50_00717_01300,OLD1000,False,True,1,0
d4b1d28cb67b5618,2021.05.12.23.36.44_veh-35_02035_02387,OLD1000,True,False,1,1
9fd73df50f1d5a2b,2021.06.23.15.56.12_veh-16_00839_01285,OLD1000,True,False,1,1
40bdcf910bed5013,2021.06.14.14.25.15_veh-26_01600_01699,OLD1000,True,False,3,2
c72fac839d7b5bdf,2021.07.16.02.53.40_veh-17_00016_01588,OLD1000,True,False,1,1
23cb188abddf5851,2021.07.09.20.59.12_veh-38_03292_04331,OLD1000,True,False,3,3
a488a24ace4e5a0e,2021.07.09.20.59.12_veh-38_04342_05676,OLD1000,True,False,2,1
a2e11073e3025626,2021.06.14.19.22.11_veh-38_00675_00889,OLD1000,True,False,2,1
56df5b5a7f8d5964,2021.08.17.17.17.01_veh-45_02314_02798,OLD1000,True,False,1,1
9f7eb558c5125bca,2021.06.09.12.51.31_veh-35_00100_00277,OLD1000,True,False,1,1
b7520d4aabdb522f,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,True,False,3,2
c97d721af0475e45,2021.06.14.11.44.56_veh-35_03389_04017,OLD1000,True,False,1,1
2c87600ce5a15f76,2021.06.23.16.52.00_veh-26_01043_03099,OLD1000,True,False,1,1
5d0d7322ddea55ce,2021.07.09.17.06.37_veh-35_02609_05015,OLD1000,True,False,1,1
fad3b25206405469,2021.10.05.07.10.04_veh-52_00689_01322,OLD1000,False,True,1,0
117be7ce4bae59d9,2021.07.16.16.27.22_veh-26_02282_03814,OLD1000,True,False,1,1
36f37eab352d5150,2021.06.14.16.48.02_veh-12_03472_03779,OLD1000,True,False,2,1
ada4bd96b21350f3,2021.06.08.14.35.24_veh-26_02555_03004,OLD1000,False,True,1,0
116f3217b5875595,2021.07.16.18.19.22_veh-35_00023_00234,OLD1000,True,False,2,1
2ce54722e81a5726,2021.07.16.16.01.30_veh-38_00356_02486,OLD1000,True,False,2,1
f0e8b02b16cc5161,2021.06.14.18.42.45_veh-12_04086_04221,OLD1000,True,False,3,2
4db513bb187a5415,2021.06.14.18.42.45_veh-12_02099_02167,OLD1000,True,False,3,3
f679ed3e8e975575,2021.08.24.14.35.46_veh-45_01568_01663,OLD1000,False,True,1,0
bc9f53029a6b5c52,2021.08.31.14.01.15_veh-40_01109_01272,OLD1000,False,True,1,0
8fcd3f59e5d35e62,2021.06.14.18.13.35_veh-26_05671_05749,OLD1000,True,False,1,1
895b56e6e7d1506f,2021.06.09.12.39.51_veh-26_00609_01168,OLD1000,True,False,3,2
f22f6cb0966f5ddf,2021.07.09.02.42.50_veh-35_00038_02629,OLD1000,True,False,2,1
8d16e85f8f505b74,2021.10.11.07.47.13_veh-50_00736_00843,OLD1000,True,False,1,1
3e58b4e75b4d5910,2021.07.09.02.42.50_veh-35_00038_02629,OLD1000,True,False,2,1
a68174740e5d53d2,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,True,False,1,1
9c83725ca24453f5,2021.07.09.15.53.28_veh-38_00184_02293,OLD1000,True,False,1,0
af80a080342354b5,2021.06.09.11.54.15_veh-12_00361_00678,OLD1000,True,False,2,1
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,OLD1000,True,False,1,1
312f7d68b7845c0f,2021.06.09.14.03.17_veh-12_04129_04237,OLD1000,True,False,2,1
2ad520fb925f5ace,2021.06.14.11.44.56_veh-35_00453_00731,OLD1000,True,False,3,3
d69754f18e1b5816,2021.06.09.17.37.09_veh-12_01465_01790,OLD1000,True,False,1,1
1514fa6cda205491,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,True,False,2,1
65c6face44dc5242,2021.06.14.16.32.09_veh-35_01781_02379,OLD1000,True,False,2,1
116b808c2f825f23,2021.06.14.11.44.56_veh-35_02983_03378,OLD1000,True,False,1,1
0502652852d456e7,2021.10.11.05.34.05_veh-50_01281_01692,OLD1000,True,False,2,2
d139b76f0b1e5791,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,True,False,1,1
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,OLD1000,True,False,1,0
d2b1e07b5d38547e,2021.10.01.19.16.42_veh-28_01731_01935,OLD1000,True,False,1,1
56faab1d1228542e,2021.10.11.07.47.13_veh-50_01513_02138,OLD1000,True,False,1,1
a5aa2c07692a5f9b,2021.06.23.17.31.36_veh-16_00016_00377,OLD1000,True,False,2,1
ccb3b418f0a45229,2021.06.23.16.52.00_veh-26_01043_03099,OLD1000,True,False,1,0
9e326c77e25f526d,2021.10.05.04.38.41_veh-50_00753_00956,OLD1000,False,True,1,0
a11285de52f553a7,2021.06.09.11.54.15_veh-12_04366_04810,OLD1000,True,False,1,1
b3b328a0d89255ea,2021.08.31.16.37.21_veh-40_00798_00955,OLD1000,False,True,1,0
ab7c0c62ea5d56df,2021.09.15.14.27.22_veh-39_01491_01763,OLD1000,True,False,3,2
822b5a4a2e075ace,2021.10.11.08.31.07_veh-50_02360_02684,OLD1000,True,False,1,1
6ee8095e2d8b599c,2021.06.09.12.06.35_veh-35_01164_01494,OLD1000,True,False,1,1
e536a7424867539d,2021.10.11.08.31.07_veh-50_02146_02283,OLD1000,True,False,2,1
228bc7a51ce85114,2021.09.15.13.16.40_veh-28_00366_00631,OLD1000,True,False,1,1
b386322960ff5784,2021.08.31.17.42.52_veh-40_01033_01313,OLD1000,False,True,1,0
1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,OLD1000,False,True,1,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,OLD1000,True,False,1,1
8a7b81e3d8ec589e,2021.10.05.07.10.04_veh-52_00689_01322,OLD1000,False,True,1,0
79d01df5793f5d1a,2021.08.17.16.48.45_veh-43_00451_00871,OLD1000,True,False,1,1
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,OLD1000,False,True,1,0
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,OLD1000,True,False,2,1
063ebdc4cd7e5bd9,2021.06.14.13.28.41_veh-12_01779_02059,OLD1000,True,False,1,1
40b18724a90f5919,2021.06.14.16.32.09_veh-35_01781_02379,OLD1000,True,False,2,1
7f6ac29877365766,2021.09.15.13.16.40_veh-28_00088_00157,OLD1000,True,False,1,1
2617f0cd70705817,2021.06.09.14.58.55_veh-35_04695_05321,OLD1000,True,False,1,0
9356731128d95d59,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,False,True,1,0
d68f1142da63586f,2021.08.31.17.42.52_veh-40_00551_00680,OLD1000,False,True,1,0
8c4982f5d16e51a8,2021.06.14.18.42.45_veh-12_04233_04472,OLD1000,True,False,1,1
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,OLD1000,True,False,2,1
12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,OLD1000,True,False,1,1
2320cdddd8465622,2021.07.24.16.48.51_veh-17_00016_00166,OLD1000,False,True,1,0
5fec23f5a5d052cd,2021.06.09.12.06.35_veh-35_01164_01494,OLD1000,True,False,2,2
a3d8003852145a71,2021.10.01.15.32.11_veh-28_00475_00930,OLD1000,True,False,1,1
fadbd438f57e5612,2021.08.31.11.47.30_veh-40_00248_00376,OLD1000,False,True,1,0
23ba8f4aee055e34,2021.08.31.12.21.30_veh-40_00056_00155,OLD1000,False,True,1,0
edf80e77e2e65098,2021.06.09.18.23.43_veh-35_00555_00726,OLD1000,True,False,1,1
ec646e4956125fcf,2021.07.16.01.22.41_veh-14_00015_00547,OLD1000,True,False,1,1
9069684898175278,2021.07.09.17.06.37_veh-35_02609_05015,OLD1000,True,False,2,2
c83e41bd3afa534c,2021.06.14.13.27.42_veh-35_00842_00940,OLD1000,True,False,1,1
c3fa71763867515b,2021.09.15.11.49.23_veh-28_01108_01493,OLD1000,True,False,1,1
43916f0a6f7f5717,2021.08.17.13.10.50_veh-08_01060_01340,OLD1000,True,False,1,1
e8bd03529c905c16,2021.07.09.15.53.28_veh-38_04778_04886,OLD1000,True,False,2,1
130e725a1594571f,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,True,False,1,1
03d9c9a7f1655e53,2021.10.06.18.52.07_veh-28_01072_01157,OLD1000,True,False,1,1
3c84060e9d245ad7,2021.08.17.16.48.45_veh-43_03384_03788,OLD1000,True,False,1,1
440da7a31b255ef9,2021.06.14.17.26.26_veh-38_00104_00944,OLD1000,True,False,2,2
8deb3aea4c075024,2021.06.07.17.46.49_veh-35_02607_03120,OLD1000,False,True,1,0
fa72914538895375,2021.06.09.20.26.11_veh-35_01227_01514,OLD1000,True,False,2,1
095453a7aea65260,2021.06.09.17.23.18_veh-38_04782_05228,OLD1000,True,False,1,1
b5a136c8bff95db6,2021.07.09.20.59.12_veh-38_04342_05676,OLD1000,True,False,1,0
16cf679d9cd35d85,2021.10.11.08.31.07_veh-50_00791_00954,OLD1000,True,False,1,1
0424e5fd9a5c5e60,2021.10.11.02.57.41_veh-50_02155_02265,OLD1000,True,False,1,1
97de4a69dec65c80,2021.06.08.14.14.51_veh-35_01508_01763,OLD1000,False,True,1,0
e5a8e75d4450516b,2021.08.17.17.17.01_veh-45_00207_00594,OLD1000,True,False,1,1
4669e83db7965ed0,2021.06.23.16.52.00_veh-26_01043_03099,OLD1000,True,False,1,1
00bbc908bd5758e6,2021.05.12.22.00.38_veh-35_00215_00995,OLD1000,True,False,2,1
97f64f5b130055b0,2021.06.09.19.40.26_veh-12_00279_01212,OLD1000,True,False,1,1
101da9987c395ba4,2021.06.23.20.00.35_veh-35_00960_03649,OLD1000,True,False,1,1
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,OLD1000,True,False,1,1
d14c834404a75404,2021.06.14.13.27.42_veh-35_02614_02842,OLD1000,True,False,1,0
b20465ed49f953d3,2021.10.11.08.31.07_veh-50_01576_01734,OLD1000,True,False,1,1
f6741cbf60265367,2021.05.12.22.00.38_veh-35_00129_00204,OLD1000,True,False,1,1
4df92e2616c75be7,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,True,False,3,3
b3a6f577c20d5eb3,2021.08.24.17.37.11_veh-08_02359_02623,OLD1000,False,True,1,0
d7c39e8608e25e88,2021.10.11.07.47.13_veh-50_01190_01452,OLD1000,True,False,1,1
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,OLD1000,True,False,1,0
b4375fa743295bd8,2021.06.23.20.00.35_veh-35_00960_03649,OLD1000,True,False,2,2
5b620dbb3b4d5892,2021.06.08.16.31.33_veh-38_00015_00262,OLD1000,False,True,1,0
9a78f0e3d0335345,2021.10.06.14.31.13_veh-28_01388_01849,OLD1000,True,False,1,0
576835726a7c57d4,2021.06.09.12.39.51_veh-26_00609_01168,OLD1000,True,False,1,1
23c842d3f001597a,2021.07.09.02.42.50_veh-35_00038_02629,OLD1000,True,False,1,1
db4611f3cf8a5db7,2021.06.23.16.54.19_veh-35_03705_04009,OLD1000,True,False,1,1
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,OLD1000,True,False,1,1
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,OLD1000,True,False,1,1
339d5c1111125971,2021.06.09.11.54.15_veh-12_02288_02529,OLD1000,True,False,3,3
4a5cb683d82059f0,2021.06.09.14.03.17_veh-12_02584_02970,OLD1000,True,False,1,1
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,OLD1000,True,False,2,1
4c31e06f0fc858a0,2021.06.23.20.00.35_veh-35_00960_03649,OLD1000,True,False,1,1
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,OLD1000,True,False,2,2
664b084487e05ba0,2021.07.09.16.12.19_veh-26_02509_02592,OLD1000,True,False,2,1
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,OLD1000,True,False,1,0
2fd40c15042e53d4,2021.09.15.11.49.23_veh-28_02192_02253,OLD1000,True,False,2,1
fc2be4c9cc135538,2021.07.16.00.51.05_veh-17_00023_01331,OLD1000,True,False,2,1
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,OLD1000,False,True,1,0
bca73d6fa8f85d39,2021.07.16.16.08.35_veh-35_04744_06051,OLD1000,True,False,2,1
f57d194633ae5571,2021.06.14.14.25.15_veh-26_02009_02099,OLD1000,True,False,2,1
99d1ae48071a5aec,2021.06.09.14.50.36_veh-26_05398_05800,OLD1000,True,False,1,1
008a9f9434c75b99,2021.09.14.18.43.41_veh-45_00965_01195,OLD1000,False,True,1,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,OLD1000,True,False,2,2
b5d3d18e7d115933,2021.07.09.20.59.12_veh-38_00113_00669,OLD1000,True,False,3,3
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,True,False,2,1
af816d6041dd5257,2021.10.01.13.28.54_veh-28_00405_00547,OLD1000,True,False,2,2
ec765c8fe97a51bd,2021.08.31.13.27.52_veh-40_00186_00414,OLD1000,False,True,1,0
4c188096aeb950bc,2021.07.16.22.40.23_veh-38_00016_00182,OLD1000,True,False,3,3
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,OLD1000,False,True,1,0
be6fe40f664154d7,2021.06.09.14.58.55_veh-35_04695_05321,OLD1000,True,False,2,2
a400f271c6cd51f6,2021.06.09.14.58.55_veh-35_04695_05321,OLD1000,True,False,3,2
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,OLD1000,True,False,2,1
2e976da85a8b5e5b,2021.10.11.07.12.18_veh-50_00541_00832,OLD1000,True,False,1,1
2f4462b637dc5044,2021.06.23.16.54.19_veh-35_01277_01592,OLD1000,True,False,1,1
b548689d07d15535,2021.06.09.12.51.31_veh-35_04247_04424,OLD1000,True,False,1,1
f696561dbf6055df,2021.09.15.14.00.15_veh-28_01274_01543,OLD1000,True,False,1,1
7bb8d2878b1f53cb,2021.06.23.14.58.13_veh-35_00765_01108,OLD1000,True,False,1,1
bff852b39f62557d,2021.10.05.06.57.40_veh-50_00485_00624,OLD1000,False,True,1,0
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,OLD1000,True,False,1,1
5050ddd89f6850ea,2021.06.14.16.32.09_veh-35_00574_00989,OLD1000,True,False,2,1
31c9a3082fa15d55,2021.08.17.16.57.11_veh-08_00206_00331,OLD1000,True,False,2,1
48f80f817e0656d9,2021.05.12.22.28.35_veh-35_00620_01164,OLD1000,True,False,1,1
602d680df54553a2,2021.07.16.16.01.30_veh-38_02497_03871,OLD1000,True,False,2,1
cc8872f4a1fb5895,2021.08.17.14.45.12_veh-42_01119_01535,OLD1000,True,False,1,1
09d7ac879b745ba7,2021.06.09.12.51.31_veh-35_04247_04424,OLD1000,True,False,1,1
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,OLD1000,True,False,2,1
df16f52f5bea51cc,2021.07.16.00.51.05_veh-17_00023_01331,OLD1000,True,False,2,1
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,OLD1000,False,True,1,0
9c7f841d11e6542d,2021.08.17.14.32.33_veh-08_01576_01919,OLD1000,True,False,1,1
89a7b788217c5f67,2021.07.16.16.27.22_veh-26_05058_05383,OLD1000,True,False,2,1
3d53eff55b2855c2,2021.07.09.17.06.37_veh-35_00928_02567,OLD1000,True,False,1,1
8fb50dd1fb5552df,2021.06.09.11.54.15_veh-12_03653_03902,OLD1000,True,False,2,1
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,OLD1000,True,False,2,1
006cbccbfae95262,2021.07.09.16.12.19_veh-26_04434_04498,OLD1000,True,False,1,0
cea771061cb25651,2021.06.14.13.28.41_veh-12_01779_02059,OLD1000,True,False,3,3
053ae221b0d351f5,2021.06.23.20.00.35_veh-35_00960_03649,OLD1000,True,False,1,1
edfca2d846ee5acf,2021.09.15.14.00.15_veh-28_01274_01543,OLD1000,True,False,1,1
278907212b495e23,2021.09.14.20.42.30_veh-45_01097_01242,OLD1000,False,True,1,0
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,True,False,2,1
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,OLD1000,True,False,1,0
48d4fcc3437755a8,2021.07.09.17.06.37_veh-35_00928_02567,OLD1000,True,False,3,3
13f740d88bf75471,2021.07.16.01.22.41_veh-14_00572_01716,OLD1000,True,False,1,1
8eb1bf4722515ad3,2021.10.01.17.52.06_veh-28_00098_00211,OLD1000,True,False,3,3
21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,OLD1000,True,False,2,1
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,OLD1000,True,False,2,1
9fad4614acc251d6,2021.08.17.18.13.38_veh-45_00410_00618,OLD1000,True,False,1,0
727278e9914354b1,2021.07.16.18.06.21_veh-38_04933_05307,OLD1000,True,False,1,0
9d722cf10d7f5bd1,2021.06.09.17.23.18_veh-38_00305_00597,OLD1000,True,False,2,1
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,OLD1000,True,False,1,1
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,OLD1000,True,False,1,0
5e7dad82583e5536,2021.10.11.07.12.18_veh-50_00211_00304,OLD1000,True,False,1,1
2c772a570884587c,2021.07.09.15.53.28_veh-38_02316_03434,OLD1000,True,False,2,1
aee904e6c2c35a90,2021.06.14.14.03.45_veh-38_02112_03169,OLD1000,True,False,1,1
0264cfbeb1705e5f,2021.06.09.11.54.15_veh-12_00015_00259,OLD1000,True,False,1,1
279ff8e3850c54e2,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,True,False,3,3
7c767d74b5fb5b5e,2021.10.11.07.12.18_veh-50_01571_01823,OLD1000,True,False,1,1
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,OLD1000,True,False,1,0
864f5df8a94a508e,2021.06.14.17.26.26_veh-38_00104_00944,OLD1000,True,False,2,2
df51d2fef8c25f56,2021.06.09.19.40.26_veh-12_00279_01212,OLD1000,True,False,2,1
ac5b4b33a03c57fe,2021.08.17.16.48.45_veh-43_01837_02038,OLD1000,True,False,2,1
99adfd4cd925504d,2021.08.17.13.15.12_veh-45_00565_00643,OLD1000,True,False,2,2
1cba0de871fc5bfb,2021.06.14.16.48.02_veh-12_03091_03461,OLD1000,True,False,2,1
f84ac4472da55b91,2021.06.23.17.31.36_veh-16_01443_01606,OLD1000,True,False,1,1
bcc74e9eaae05ca4,2021.06.14.14.25.15_veh-26_03964_04278,OLD1000,True,False,1,1
4fe8a056f88154d5,2021.08.17.19.18.39_veh-08_00407_00595,OLD1000,True,False,1,1
16ff52ac5d085cac,2021.08.17.18.44.32_veh-08_00873_01540,OLD1000,True,False,1,1
584a14a3e42050c4,2021.06.23.14.58.13_veh-35_00765_01108,OLD1000,True,False,1,1
4a5834900788560a,2021.10.05.07.49.39_veh-52_00563_00680,OLD1000,False,True,1,0
e6046882cf485f3a,2021.07.16.16.08.35_veh-35_02651_03700,OLD1000,True,False,1,1
873f4bc746a55d13,2021.06.23.14.58.13_veh-35_02037_04783,OLD1000,True,False,1,0
96886b2d240e5275,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,True,False,1,1
190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,True,False,1,1
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,OLD1000,True,False,1,0
a801ebe0c8a55faf,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,True,False,3,2
8caca31e4dc357be,2021.09.15.13.16.40_veh-28_00088_00157,OLD1000,True,False,1,1
a8263f179cca558d,2021.07.16.01.22.41_veh-14_02003_02615,OLD1000,True,False,2,1
22dddd249c8e5fe4,2021.09.15.12.32.43_veh-28_00973_01056,OLD1000,True,False,1,1
